x,y,psi,kappa,v
3.9051,5.3402,-1.8679,9.5514,2.5001
3.9044,5.3377,-1.8438,9.1763,2.5001
3.9038,5.3353,-1.8204,8.8064,2.5001
3.9032,5.3327,-1.7976,8.4431,2.5001
3.9027,5.3301,-1.7754,8.0877,2.5001
3.9022,5.3275,-1.7539,7.7414,2.5001
3.9018,5.3248,-1.733,7.405,2.5001
3.9014,5.3221,-1.7127,7.0792,2.5001
3.901,5.3193,-1.693,6.7645,2.5001
3.9007,5.3165,-1.6739,6.4611,2.5001
3.9005,5.3136,-1.6553,6.1694,2.5012
3.9003,5.3106,-1.6374,5.8893,2.5024
3.9001,5.3077,-1.6199,5.6209,2.5024
3.9,5.3046,-1.603,5.3641,2.5024
3.9,5.3016,-1.5867,2.5593,2.5025
3.9,5.2984,-1.5708,2.5593,2.5025
3.9,5.2954,-1.5867,5.3641,2.5025
3.8999,5.2923,-1.603,5.6209,2.5025
3.8997,5.2894,-1.6199,5.8893,2.5026
3.8995,5.2864,-1.6374,6.1694,2.5026
3.8993,5.2835,-1.6553,6.4611,2.5026
3.899,5.2807,-1.6739,6.7645,2.5026
3.8986,5.2779,-1.693,7.0792,2.5027
3.8982,5.2752,-1.7127,7.405,2.5027
3.8978,5.2725,-1.733,7.7414,2.5027
3.8973,5.2699,-1.7539,8.0877,2.5027
3.8968,5.2673,-1.7754,8.4431,2.5028
3.8962,5.2647,-1.7976,8.8064,2.5028
3.8956,5.2623,-1.8204,9.1763,2.5028
3.8949,5.2598,-1.8438,9.5514,2.5028
3.8941,5.2574,-1.8679,9.9296,2.5029
3.8934,5.2551,-1.8925,10.309,2.5029
3.8925,5.2528,-1.9179,10.6871,2.5029
3.8917,5.2505,-1.9438,11.0614,2.503
3.8907,5.2483,-1.9703,11.4289,2.503
3.8897,5.2462,-1.9974,11.7866,2.503
3.8887,5.2441,-2.0251,12.1311,2.5031
3.8876,5.242,-2.0533,12.4592,2.5031
3.8865,5.24,-2.082,12.7673,2.5031
3.8854,5.2381,-2.1112,13.052,2.5032
3.8841,5.2362,-2.1408,13.3099,2.5032
3.8829,5.2343,-2.1708,13.5378,2.5032
3.8815,5.2325,-2.2012,13.7328,2.5032
3.8802,5.2308,-2.2318,13.8921,2.5033
3.8788,5.2291,-2.2627,14.0136,2.5033
3.8773,5.2274,-2.2938,14.0957,2.5033
3.8758,5.2258,-2.325,8.808,2.5034
3.8742,5.2242,-2.3562,1.838,2.5034
3.8727,5.2227,-2.3403,7.5859,2.5034
3.8712,5.2211,-2.3239,7.9492,2.5034
3.8698,5.2195,-2.3071,8.3288,2.5034
3.8685,5.218,-2.2896,8.7249,2.5035
3.8671,5.2164,-2.2717,9.1374,2.5035
3.8659,5.2148,-2.2531,9.5664,2.5035
3.8646,5.2133,-2.234,10.0115,2.5036
3.8635,5.2117,-2.2143,10.4723,2.5036
3.8624,5.2102,-2.194,10.948,2.5037
3.8613,5.2086,-2.1731,11.4378,2.5037
3.8603,5.207,-2.1516,11.9403,2.5038
3.8593,5.2055,-2.1294,12.4541,2.5039
3.8583,5.2039,-2.1066,12.9773,2.5041
3.8575,5.2023,-2.0832,13.5077,2.5046
3.8566,5.2008,-2.0591,14.0426,2.5053
3.8559,5.1992,-2.0344,14.5791,2.5065
3.8551,5.1977,-2.0091,15.1139,2.5083
3.8544,5.1961,-1.9832,15.6431,2.5109
3.8538,5.1945,-1.9567,16.1629,2.5144
3.8532,5.193,-1.9296,16.6687,2.5189
3.8527,5.1914,-1.9019,17.156,2.5246
3.8522,5.1898,-1.8737,17.62,2.5316
3.8518,5.1883,-1.845,18.0557,2.5399
3.8514,5.1867,-1.8158,18.4584,2.5497
3.851,5.1852,-1.7862,18.8231,2.5609
3.8507,5.1836,-1.7561,19.1454,2.5735
3.8505,5.182,-1.7258,19.4211,2.5878
3.8503,5.1805,-1.6952,19.6464,2.6022
3.8501,5.1789,-1.6643,19.8183,2.6153
3.85,5.1773,-1.6332,19.9343,2.6272
3.85,5.1758,-1.602,5.0763,2.6378
3.85,5.1742,-1.5708,23.7555,2.6472
3.8499,5.1726,-1.6313,34.4486,2.6554
3.8497,5.1709,-1.6879,30.9394,2.6625
3.8494,5.1692,-1.7406,27.6679,2.6685
3.849,5.1675,-1.7895,24.6707,2.6736
3.8485,5.1657,-1.8348,21.9606,2.6778
3.8479,5.1638,-1.8767,19.534,2.6814
3.8473,5.1619,-1.9154,17.3765,2.6844
3.8465,5.16,-1.9513,15.4678,2.6869
3.8456,5.158,-1.9845,13.7847,2.6892
3.8446,5.1559,-2.0152,12.3036,2.6913
3.8436,5.1538,-2.0437,11.0015,2.6933
3.8424,5.1517,-2.0701,9.8568,2.6953
3.8411,5.1495,-2.0947,8.8501,2.6973
3.8397,5.1472,-2.1176,7.9638,2.6993
3.8383,5.1449,-2.1389,7.1826,2.7013
3.8367,5.1426,-2.1588,6.4929,2.7034
3.8351,5.1402,-2.1774,5.8827,2.7054
3.8333,5.1377,-2.1948,5.342,2.7075
3.8314,5.1353,-2.2112,4.8618,2.7096
3.8295,5.1327,-2.2265,4.4344,2.7117
3.8274,5.1301,-2.2409,4.0533,2.7138
3.8253,5.1275,-2.2545,3.7126,2.716
3.823,5.1248,-2.2673,3.4074,2.7182
3.8207,5.1221,-2.2794,3.1334,2.7204
3.8183,5.1193,-2.2909,2.8869,2.7226
3.8157,5.1165,-2.3017,2.6647,2.7249
3.8131,5.1136,-2.312,2.464,2.7271
3.8104,5.1106,-2.3217,2.2823,2.7294
3.8075,5.1077,-2.331,2.1175,2.7317
3.8046,5.1046,-2.3398,1.9677,2.734
3.8016,5.1016,-2.3482,0.9157,2.7363
3.7984,5.0984,-2.3562,0.9157,2.7356
3.7954,5.0954,-2.3482,1.9677,2.7349
3.7925,5.0923,-2.3398,2.1175,2.7373
3.7896,5.0894,-2.331,2.2823,2.7396
3.7869,5.0864,-2.3217,2.464,2.742
3.7843,5.0835,-2.312,2.6647,2.7445
3.7817,5.0807,-2.3017,2.8869,2.7469
3.7793,5.0779,-2.2909,3.1334,2.7494
3.777,5.0752,-2.2794,3.4074,2.7519
3.7747,5.0725,-2.2673,3.7126,2.7545
3.7726,5.0699,-2.2545,4.0533,2.7571
3.7705,5.0673,-2.2409,4.4344,2.7597
3.7686,5.0647,-2.2265,4.8618,2.7623
3.7667,5.0623,-2.2112,5.342,2.7649
3.7649,5.0598,-2.1948,5.8827,2.7676
3.7633,5.0574,-2.1774,6.4929,2.7703
3.7617,5.0551,-2.1588,7.1826,2.773
3.7603,5.0528,-2.1389,7.9638,2.7758
3.7589,5.0505,-2.1176,8.8501,2.7786
3.7576,5.0483,-2.0947,9.8568,2.7814
3.7564,5.0462,-2.0701,11.0015,2.7842
3.7554,5.0441,-2.0437,12.3036,2.7871
3.7544,5.042,-2.0152,13.7847,2.79
3.7535,5.04,-1.9845,15.4678,2.7929
3.7527,5.0381,-1.9513,17.3765,2.7959
3.7521,5.0362,-1.9154,19.534,2.7989
3.7515,5.0343,-1.8767,21.9606,2.8019
3.751,5.0325,-1.8348,24.6707,2.805
3.7506,5.0308,-1.7895,27.6679,2.808
3.7503,5.0291,-1.7406,30.9394,2.8111
3.7501,5.0274,-1.6879,34.4486,2.8143
3.75,5.0258,-1.6313,4.9894,2.8175
3.75,5.0242,-1.5708,53.5606,2.8207
3.7498,5.0225,-1.7088,56.3903,2.8239
3.7493,5.0205,-1.8158,38.9416,2.8272
3.7485,5.0184,-1.8993,27.4866,2.8305
3.7476,5.016,-1.9656,19.8798,2.8338
3.7463,5.0135,-2.0189,14.7249,2.8372
3.7449,5.0107,-2.0626,11.1501,2.8406
3.7432,5.0078,-2.0989,8.6135,2.844
3.7412,5.0047,-2.1294,6.7739,2.8475
3.739,5.0014,-2.1554,5.4128,2.851
3.7366,4.9979,-2.1778,4.387,2.8546
3.7339,4.9941,-2.1972,3.6011,2.8582
3.731,4.9902,-2.2143,2.9897,2.8618
3.7278,4.9861,-2.2294,2.5077,2.8654
3.7244,4.9818,-2.2428,2.1229,2.8691
3.7207,4.9773,-2.2547,1.8122,2.8728
3.7168,4.9727,-2.2655,1.5588,2.8765
3.7126,4.9678,-2.2753,1.3501,2.8801
3.7083,4.9627,-2.2842,1.1768,2.8834
3.7036,4.9574,-2.2922,1.0318,2.8861
3.6987,4.952,-2.2997,0.9095,2.8881
3.6936,4.9463,-2.3065,0.8056,2.8888
3.6882,4.9404,-2.3127,0.717,2.888
3.6826,4.9344,-2.3186,0.6408,2.885
3.6768,4.9281,-2.3239,0.575,2.8796
3.6707,4.9217,-2.329,0.5178,2.8714
3.6643,4.915,-2.3336,0.468,2.8599
3.6577,4.9082,-2.338,0.4243,2.845
3.6509,4.9012,-2.3421,0.3859,2.8264
3.6438,4.8939,-2.346,0.352,2.8039
3.6365,4.8865,-2.3496,0.3219,2.7774
3.6289,4.8789,-2.353,0.293,2.7469
3.6211,4.8711,-2.3562,0.293,2.7121
3.6135,4.8635,-2.3594,0.3219,2.6769
3.6061,4.8562,-2.3628,0.352,2.6454
3.5988,4.8491,-2.3664,0.3859,2.6173
3.5918,4.8423,-2.3703,0.4243,2.5927
3.585,4.8357,-2.3744,0.468,2.5715
3.5783,4.8293,-2.3787,0.5178,2.5537
3.5719,4.8232,-2.3834,0.575,2.539
3.5656,4.8174,-2.3884,0.6408,2.5273
3.5596,4.8118,-2.3938,0.717,2.5183
3.5537,4.8064,-2.3996,0.8056,2.5117
3.548,4.8013,-2.4059,0.9095,2.507
3.5426,4.7964,-2.4127,1.0318,2.5039
3.5373,4.7917,-2.4201,1.1768,2.502
3.5322,4.7874,-2.4282,1.3501,2.5009
3.5273,4.7832,-2.4371,1.5588,2.5003
3.5227,4.7793,-2.4469,1.8122,2.5001
3.5182,4.7756,-2.4576,2.1229,2.5
3.5139,4.7722,-2.4696,2.5077,2.5
3.5098,4.769,-2.483,2.9897,2.5
3.5059,4.7661,-2.4981,3.6011,2.5
3.5021,4.7634,-2.5151,4.387,2.5
3.4986,4.761,-2.5346,5.4128,2.5
3.4953,4.7588,-2.557,6.7739,2.5
3.4922,4.7568,-2.583,8.6135,2.5
3.4893,4.7551,-2.6135,11.1501,2.5
3.4865,4.7537,-2.6498,14.7249,2.5
3.484,4.7524,-2.6934,19.8798,2.5
3.4816,4.7515,-2.7468,27.4866,2.5
3.4795,4.7507,-2.813,38.9416,2.5
3.4775,4.7502,-2.8966,56.3903,2.5
3.4758,4.75,-3.0036,57.6309,2.5
3.4742,4.75,3.1416,9.684,2.5
3.4727,4.75,-3.1104,19.9343,2.5
3.4711,4.7499,-3.0792,19.8183,2.5
3.4695,4.7497,-3.0481,19.6464,2.5
3.468,4.7495,-3.0172,19.4211,2.5
3.4664,4.7493,-2.9866,19.1454,2.5
3.4648,4.749,-2.9562,18.8231,2.5002
3.4633,4.7486,-2.9262,18.4584,2.5008
3.4617,4.7482,-2.8966,18.0557,2.5021
3.4602,4.7478,-2.8674,17.62,2.5045
3.4586,4.7473,-2.8387,17.156,2.5085
3.457,4.7468,-2.8105,16.6687,2.5144
3.4555,4.7462,-2.7828,16.1629,2.5224
3.4539,4.7456,-2.7557,15.6431,2.5328
3.4523,4.7449,-2.7292,15.1139,2.5455
3.4508,4.7441,-2.7033,14.5791,2.5606
3.4492,4.7434,-2.6779,14.0426,2.5781
3.4477,4.7425,-2.6533,13.5077,2.5978
3.4461,4.7417,-2.6292,12.9773,2.6197
3.4445,4.7407,-2.6058,12.4541,2.6436
3.443,4.7397,-2.583,11.9403,2.6694
3.4414,4.7387,-2.5608,11.4378,2.697
3.4398,4.7376,-2.5393,10.948,2.7263
3.4383,4.7365,-2.5184,10.4723,2.7572
3.4367,4.7354,-2.4981,10.0115,2.7896
3.4352,4.7341,-2.4784,9.5664,2.8234
3.4336,4.7329,-2.4593,9.1374,2.8585
3.432,4.7315,-2.4407,8.7249,2.895
3.4305,4.7302,-2.4228,8.3288,2.9318
3.4289,4.7288,-2.4053,7.9492,2.968
3.4273,4.7273,-2.3884,7.5859,3.0035
3.4258,4.7258,-2.3721,3.6194,3.0384
3.4242,4.7242,-2.3562,3.6194,3.0725
3.4227,4.7227,-2.3721,7.5859,3.1056
3.4211,4.7212,-2.3884,7.9492,3.1376
3.4195,4.7198,-2.4053,8.3288,3.1684
3.418,4.7185,-2.4228,8.7249,3.1979
3.4164,4.7171,-2.4407,9.1374,3.2258
3.4148,4.7159,-2.4593,9.5664,3.2521
3.4133,4.7146,-2.4784,10.0115,3.2765
3.4117,4.7135,-2.4981,10.4723,3.299
3.4102,4.7124,-2.5184,10.948,3.3195
3.4086,4.7113,-2.5393,11.4378,3.3379
3.407,4.7103,-2.5608,11.9403,3.3543
3.4055,4.7093,-2.583,12.4541,3.3687
3.4039,4.7083,-2.6058,12.9773,3.3814
3.4023,4.7075,-2.6292,13.5077,3.3927
3.4008,4.7066,-2.6533,14.0426,3.403
3.3992,4.7059,-2.6779,14.5791,3.4127
3.3977,4.7051,-2.7033,15.1139,3.4221
3.3961,4.7044,-2.7292,15.6431,3.4314
3.3945,4.7038,-2.7557,16.1629,3.4409
3.393,4.7032,-2.7828,16.6687,3.4504
3.3914,4.7027,-2.8105,17.156,3.46
3.3898,4.7022,-2.8387,17.62,3.4697
3.3883,4.7018,-2.8674,18.0557,3.4795
3.3867,4.7014,-2.8966,18.4584,3.4893
3.3852,4.701,-2.9262,18.8231,3.4993
3.3836,4.7007,-2.9562,19.1454,3.5094
3.382,4.7005,-2.9866,19.4211,3.5196
3.3805,4.7003,-3.0172,19.6464,3.5299
3.3789,4.7001,-3.0481,19.8183,3.5403
3.3773,4.7,-3.0792,19.9343,3.5508
3.3758,4.7,-3.1104,9.9963,3.5615
3.3742,4.7,3.1416,9.9963,3.5722
3.3727,4.7,-3.1104,19.9343,3.583
3.3711,4.6999,-3.0792,19.8183,3.5939
3.3695,4.6997,-3.0481,19.6464,3.605
3.368,4.6995,-3.0172,19.4211,3.6162
3.3664,4.6993,-2.9866,19.1454,3.6274
3.3648,4.699,-2.9562,18.8231,3.6388
3.3633,4.6986,-2.9262,18.4584,3.6503
3.3617,4.6982,-2.8966,18.0557,3.6619
3.3602,4.6978,-2.8674,17.62,3.6737
3.3586,4.6973,-2.8387,17.156,3.6855
3.357,4.6968,-2.8105,16.6687,3.6975
3.3555,4.6962,-2.7828,16.1629,3.7097
3.3539,4.6956,-2.7557,15.6431,3.7221
3.3523,4.6949,-2.7292,15.1139,3.7348
3.3508,4.6941,-2.7033,14.5791,3.7478
3.3492,4.6934,-2.6779,14.0426,3.7613
3.3477,4.6925,-2.6533,13.5077,3.7755
3.3461,4.6917,-2.6292,12.9773,3.7904
3.3445,4.6907,-2.6058,12.4541,3.8062
3.343,4.6897,-2.583,11.9403,3.823
3.3414,4.6887,-2.5608,11.4378,3.841
3.3398,4.6876,-2.5393,10.948,3.8603
3.3383,4.6865,-2.5184,10.4723,3.8809
3.3367,4.6854,-2.4981,10.0115,3.9029
3.3352,4.6841,-2.4784,9.5664,3.9264
3.3336,4.6829,-2.4593,9.1374,3.9514
3.332,4.6815,-2.4407,8.7249,3.9889
3.3305,4.6802,-2.4228,8.3288,4.0267
3.3289,4.6788,-2.4053,7.9492,4.0527
3.3273,4.6773,-2.3884,7.5859,4.0777
3.3258,4.6758,-2.3721,24.8832,4.1017
3.3242,4.6742,-2.3562,61.7586,4.1247
3.3219,4.6727,-2.5682,42.9673,4.1469
3.3188,4.6712,-2.7033,23.6504,4.1681
3.3148,4.6698,-2.7938,14.0768,4.1886
3.3102,4.6685,-2.8578,8.9496,4.2085
3.3047,4.6671,-2.905,6.003,4.2277
3.2984,4.6659,-2.9412,4.2054,4.2466
3.2914,4.6646,-2.9697,3.0527,4.2652
3.2836,4.6635,-2.9927,2.2823,4.2836
3.275,4.6624,-3.0116,1.7491,4.3019
3.2656,4.6613,-3.0275,1.3688,4.3201
3.2555,4.6603,-3.041,1.0908,4.3381
3.2445,4.6593,-3.0525,0.8828,4.3552
3.2328,4.6583,-3.0626,0.7244,4.3704
3.2203,4.6575,-3.0714,0.6015,4.3826
3.207,4.6566,-3.0792,0.5049,4.3907
3.193,4.6559,-3.0861,0.4278,4.3938
3.1781,4.6551,-3.0923,0.3656,4.3912
3.1625,4.6544,-3.0979,0.3149,4.3823
3.1461,4.6538,-3.1029,0.2731,4.3671
3.1289,4.6532,-3.1075,0.2384,4.3455
3.1109,4.6527,-3.1117,0.2093,4.3177
3.0922,4.6522,-3.1156,0.1848,4.2838
3.0727,4.6518,-3.1191,0.1639,4.2442
3.0523,4.6514,-3.1224,0.1461,4.1992
3.0313,4.651,-3.1254,0.1307,4.1491
3.0094,4.6507,-3.1282,0.1175,4.0943
2.9867,4.6505,-3.1308,0.1059,4.035
2.9633,4.6503,-3.1333,0.0959,3.9715
2.9391,4.6501,-3.1355,0.087,3.9041
2.9141,4.65,-3.1377,0.0792,3.8331
2.8883,4.65,-3.1397,0.0718,3.7587
2.8617,4.65,3.1416,0.0718,3.6809
2.8359,4.65,3.1397,0.0792,3.6023
2.8109,4.6501,3.1377,0.087,3.5256
2.7867,4.6503,3.1355,0.0959,3.4508
2.7633,4.6505,3.1333,0.1059,3.3781
2.7406,4.6507,3.1308,0.1175,3.308
2.7188,4.651,3.1282,0.1307,3.2409
2.6977,4.6514,3.1254,0.1461,3.177
2.6773,4.6518,3.1224,0.1639,3.1172
2.6578,4.6522,3.1191,0.1848,3.062
2.6391,4.6527,3.1156,0.2093,3.0122
2.6211,4.6532,3.1117,0.2384,2.9686
2.6039,4.6538,3.1075,0.2731,2.932
2.5875,4.6544,3.1029,0.3149,2.9028
2.5719,4.6551,3.0979,0.3656,2.8815
2.557,4.6559,3.0923,0.4278,2.8684
2.543,4.6566,3.0861,0.5049,2.8634
2.5297,4.6575,3.0792,0.6015,2.8662
2.5172,4.6583,3.0714,0.7244,2.8761
2.5055,4.6593,3.0626,0.8828,2.8922
2.4945,4.6603,3.0525,1.0908,2.9133
2.4844,4.6613,3.041,1.3688,2.9384
2.475,4.6624,3.0275,1.7491,2.9663
2.4664,4.6635,3.0116,2.2823,2.9963
2.4586,4.6646,2.9927,3.0527,3.0281
2.4516,4.6659,2.9697,4.2054,3.0614
2.4453,4.6671,2.9412,6.003,3.0962
2.4398,4.6685,2.905,8.9496,3.1385
2.4352,4.6698,2.8578,14.0768,3.1813
2.4313,4.6712,2.7938,23.6504,3.2173
2.4281,4.6727,2.7033,42.9673,3.2525
2.4258,4.6742,2.5682,53.2048,3.2868
2.4242,4.6758,2.3562,10.9436,3.3202
2.4223,4.6773,2.47,36.6249,3.3525
2.4201,4.6788,2.5637,27.4009,3.3835
2.4175,4.6802,2.6409,20.6894,3.4132
2.4146,4.6815,2.705,15.8223,3.4414
2.4113,4.6829,2.7585,12.2718,3.468
2.4077,4.6841,2.8037,9.6539,3.4928
2.4037,4.6854,2.8422,7.6987,3.5159
2.3994,4.6865,2.8753,6.2186,3.5371
2.3948,4.6876,2.9041,5.0831,3.5565
2.3898,4.6887,2.9292,4.2005,3.5741
2.3845,4.6897,2.9513,3.5062,3.5901
2.3788,4.6907,2.9709,2.9536,3.6046
2.3728,4.6917,2.9883,2.5091,3.6179
2.3665,4.6925,3.004,2.148,3.6304
2.3598,4.6934,3.0181,1.8519,3.6423
2.3527,4.6941,3.0309,1.6071,3.654
2.3454,4.6949,3.0426,1.403,3.6655
2.3376,4.6956,3.0532,1.2317,3.6768
2.3296,4.6962,3.063,1.0869,3.6878
2.3212,4.6968,3.0719,0.9637,3.6983
2.3125,4.6973,3.0802,0.8583,3.7078
2.3034,4.6978,3.0879,0.7676,3.7161
2.2939,4.6982,3.095,0.6891,3.7228
2.2842,4.6986,3.1016,0.6209,3.7275
2.2741,4.699,3.1078,0.5613,3.7298
2.2636,4.6993,3.1136,0.5091,3.7295
2.2528,4.6995,3.119,0.4631,3.7262
2.2417,4.6997,3.1241,0.4224,3.7196
2.2302,4.6999,3.1288,0.3864,3.7097
2.2184,4.7,3.1333,0.3543,3.6962
2.2063,4.7,3.1376,0.1628,3.679
2.1938,4.7,3.1416,0.1628,3.628
2.1816,4.7,3.1376,0.3543,3.5765
2.1698,4.7001,3.1333,0.3864,3.5581
2.1583,4.7003,3.1288,0.4224,3.5431
2.1472,4.7005,3.1241,0.4631,3.5314
2.1364,4.7007,3.119,0.5091,3.5229
2.1259,4.701,3.1136,0.5613,3.5177
2.1158,4.7014,3.1078,0.6209,3.5157
2.1061,4.7018,3.1016,0.6891,3.5172
2.0966,4.7022,3.095,0.7676,3.5222
2.0875,4.7027,3.0879,0.8583,3.5309
2.0788,4.7032,3.0802,0.9637,3.5432
2.0704,4.7038,3.0719,1.0869,3.5591
2.0624,4.7044,3.063,1.2317,3.5784
2.0546,4.7051,3.0532,1.403,3.6008
2.0473,4.7059,3.0426,1.6071,3.6261
2.0402,4.7066,3.0309,1.8519,3.6542
2.0335,4.7075,3.0181,2.148,3.6847
2.0272,4.7083,3.004,2.5091,3.7175
2.0212,4.7093,2.9883,2.9536,3.7525
2.0155,4.7103,2.9709,3.5062,3.7895
2.0102,4.7113,2.9513,4.2005,3.8284
2.0052,4.7124,2.9292,5.0831,3.8692
2.0006,4.7135,2.9041,6.2186,3.9116
1.9963,4.7146,2.8753,7.6987,3.9557
1.9923,4.7159,2.8422,9.6539,4.0013
1.9887,4.7171,2.8037,12.2718,4.0483
1.9854,4.7185,2.7585,15.8223,4.1017
1.9825,4.7198,2.705,20.6894,4.1557
1.9799,4.7212,2.6409,27.4009,4.2043
1.9777,4.7227,2.5637,36.6249,4.2524
1.9758,4.7242,2.47,13.9608,4.2999
1.9742,4.7258,2.3562,47.9714,4.3467
1.972,4.7273,2.5486,42.9927,4.3927
1.969,4.7288,2.6779,25.0562,4.4377
1.9654,4.7302,2.7681,15.5268,4.4816
1.9611,4.7315,2.8335,10.162,4.5243
1.9562,4.7329,2.8828,6.9644,4.5657
1.9505,4.7341,2.9211,4.9595,4.6055
1.9441,4.7354,2.9516,3.6467,4.6436
1.9371,4.7365,2.9764,2.7545,4.6799
1.9294,4.7376,2.997,2.1287,4.7143
1.921,4.7387,3.0144,1.6776,4.7468
1.9119,4.7397,3.0292,1.3446,4.7772
1.9021,4.7407,3.0419,1.0937,4.8055
1.8917,4.7417,3.053,0.9013,4.8312
1.8806,4.7425,3.0628,0.7512,4.8539
1.8688,4.7434,3.0715,0.6326,4.8729
1.8563,4.7441,3.0792,0.5376,4.8879
1.8431,4.7449,3.0861,0.4606,4.8981
1.8292,4.7456,3.0923,0.3976,4.9033
1.8146,4.7462,3.098,0.3456,4.903
1.7994,4.7468,3.1032,0.3022,4.8969
1.7835,4.7473,3.1079,0.2658,4.8851
1.7669,4.7478,3.1122,0.235,4.8676
1.7496,4.7482,3.1162,0.2088,4.8444
1.7316,4.7486,3.1199,0.1863,4.8157
1.713,4.749,3.1233,0.1669,4.7818
1.6937,4.7493,3.1264,0.1502,4.743
1.6736,4.7495,3.1294,0.1355,4.6995
1.6529,4.7497,3.1322,0.1228,4.6516
1.6315,4.7499,3.1347,0.1116,4.5995
1.6095,4.75,3.1372,0.1017,4.5434
1.5867,4.75,3.1394,0.0464,4.4838
1.5633,4.75,3.1416,0.0464,4.4036
1.5405,4.75,3.1394,0.1017,4.3226
1.5185,4.7501,3.1372,0.1116,4.2607
1.4971,4.7503,3.1347,0.1228,4.2014
1.4764,4.7505,3.1322,0.1355,4.1452
1.4563,4.7507,3.1294,0.1502,4.093
1.437,4.751,3.1264,0.1669,4.046
1.4184,4.7514,3.1233,0.1863,4.0052
1.4004,4.7518,3.1199,0.2088,3.9715
1.3831,4.7522,3.1162,0.235,3.9454
1.3665,4.7527,3.1122,0.2658,3.9273
1.3506,4.7532,3.1079,0.3022,3.9175
1.3354,4.7538,3.1032,0.3456,3.916
1.3208,4.7544,3.098,0.3976,3.9226
1.3069,4.7551,3.0923,0.4606,3.9373
1.2938,4.7559,3.0861,0.5376,3.9596
1.2813,4.7566,3.0792,0.6326,3.989
1.2694,4.7575,3.0715,0.7512,4.0246
1.2583,4.7583,3.0628,0.9013,4.0657
1.2479,4.7593,3.053,1.0937,4.111
1.2381,4.7603,3.0419,1.3446,4.1597
1.229,4.7613,3.0292,1.6776,4.2107
1.2206,4.7624,3.0144,2.1287,4.2635
1.2129,4.7635,2.997,2.7545,4.3177
1.2059,4.7646,2.9764,3.6467,4.3732
1.1995,4.7659,2.9516,4.9595,4.4297
1.1938,4.7671,2.9211,6.9644,4.4874
1.1889,4.7685,2.8828,10.162,4.5461
1.1846,4.7698,2.8335,15.5268,4.6054
1.181,4.7712,2.7681,25.0562,4.6649
1.178,4.7727,2.6779,42.9927,4.7244
1.1758,4.7742,2.5486,36.451,4.7839
1.1742,4.7758,2.3562,44.6509,4.8434
1.1719,4.7773,2.5682,42.9673,4.9027
1.1688,4.7788,2.7033,23.6504,4.9618
1.1648,4.7802,2.7938,14.0768,5.0206
1.1602,4.7815,2.8578,8.9496,5.0789
1.1547,4.7829,2.905,6.003,5.1365
1.1484,4.7841,2.9412,4.2054,5.1934
1.1414,4.7854,2.9697,3.0527,5.2493
1.1336,4.7865,2.9927,2.2823,5.304
1.125,4.7876,3.0116,1.7491,5.3572
1.1156,4.7887,3.0275,1.3688,5.4086
1.1055,4.7897,3.041,1.0908,5.4576
1.0945,4.7907,3.0525,0.8828,5.5033
1.0828,4.7917,3.0626,0.7244,5.5446
1.0703,4.7925,3.0714,0.6015,5.5801
1.057,4.7934,3.0792,0.5049,5.6086
1.043,4.7941,3.0861,0.4278,5.6295
1.0281,4.7949,3.0923,0.3656,5.6424
1.0125,4.7956,3.0979,0.3149,5.6476
0.9961,4.7962,3.1029,0.2731,5.6456
0.9789,4.7968,3.1075,0.2384,5.637
0.9609,4.7973,3.1117,0.2093,5.6222
0.9422,4.7978,3.1156,0.1848,5.6015
0.9227,4.7982,3.1191,0.1639,5.5752
0.9023,4.7986,3.1224,0.1461,5.5437
0.8813,4.799,3.1254,0.1307,5.5072
0.8594,4.7993,3.1282,0.1175,5.466
0.8367,4.7995,3.1308,0.1059,5.4206
0.8133,4.7997,3.1333,0.0959,5.3711
0.7891,4.7999,3.1355,0.087,5.3179
0.7641,4.8,3.1377,0.0792,5.2612
0.7383,4.8,3.1397,0.0362,5.2012
0.7117,4.8,3.1416,0.0362,5.1241
0.6859,4.8,3.1397,0.0792,5.0462
0.6609,4.8001,3.1377,0.087,4.984
0.6367,4.8003,3.1355,0.0959,4.9239
0.6133,4.8005,3.1333,0.1059,4.8662
0.5906,4.8007,3.1308,0.1175,4.8111
0.5688,4.801,3.1282,0.1307,4.7591
0.5477,4.8014,3.1254,0.1461,4.7104
0.5273,4.8018,3.1224,0.1639,4.6655
0.5078,4.8022,3.1191,0.1848,4.6248
0.4891,4.8027,3.1156,0.2093,4.5889
0.4711,4.8032,3.1117,0.2384,4.5584
0.4539,4.8038,3.1075,0.2731,4.5337
0.4375,4.8044,3.1029,0.3149,4.5155
0.4219,4.8051,3.0979,0.3656,4.5043
0.407,4.8059,3.0923,0.4278,4.5004
0.393,4.8066,3.0861,0.5049,4.5038
0.3797,4.8075,3.0792,0.6015,4.5145
0.3672,4.8083,3.0714,0.7244,4.532
0.3555,4.8093,3.0626,0.8828,4.5555
0.3445,4.8103,3.0525,1.0908,4.584
0.3344,4.8113,3.041,1.3688,4.6165
0.325,4.8124,3.0275,1.7491,4.6519
0.3164,4.8135,3.0116,2.2823,4.6897
0.3086,4.8146,2.9927,3.0527,4.7295
0.3016,4.8159,2.9697,4.2054,4.7712
0.2953,4.8171,2.9412,6.003,4.8147
0.2898,4.8185,2.905,8.9496,4.869
0.2852,4.8198,2.8578,14.0768,4.9239
0.2813,4.8212,2.7938,23.6504,4.969
