x,y,psi,kappa,v
6.0402,10.3551,-2.8445,9.5514,2.6324
6.0377,10.3544,-2.8686,9.1763,2.6362
6.0353,10.3538,-2.892,8.8064,2.6409
6.0327,10.3532,-2.9148,8.4431,2.6466
6.0301,10.3527,-2.937,8.0877,2.6536
6.0275,10.3522,-2.9585,7.7414,2.6618
6.0248,10.3518,-2.9794,7.405,2.6714
6.0221,10.3514,-2.9997,7.0792,2.6824
6.0193,10.351,-3.0194,6.7645,2.6948
6.0165,10.3507,-3.0385,6.4611,2.7088
6.0136,10.3505,-3.057,6.1694,2.7243
6.0106,10.3503,-3.075,5.8893,2.74
6.0077,10.3501,-3.0925,5.6209,2.7544
6.0046,10.35,-3.1093,5.3641,2.7676
6.0016,10.35,-3.1257,0.04,2.7795
5.9984,10.35,3.1416,9.7232,2.6883
5.9953,10.3499,-3.0955,13.8944,2.6969
5.992,10.3496,-3.0509,13.12,2.7044
5.9888,10.3491,-3.0081,12.3351,2.7108
5.9854,10.3485,-2.9669,11.5541,2.7162
5.9821,10.3478,-2.9275,10.7884,2.7209
5.9787,10.3469,-2.8899,10.0471,2.7248
5.9752,10.3459,-2.854,9.3369,2.7283
5.9717,10.3447,-2.8198,8.6624,2.7313
5.9681,10.3434,-2.7873,8.0264,2.734
5.9645,10.3419,-2.7564,7.4305,2.7365
5.9608,10.3403,-2.7271,6.8747,2.739
5.9571,10.3386,-2.6992,6.3586,2.7415
5.9534,10.3367,-2.6728,5.8808,2.7439
5.9496,10.3346,-2.6477,5.4397,2.7464
5.9457,10.3324,-2.6238,5.0332,2.7489
5.9418,10.3301,-2.6012,4.6593,2.7514
5.9378,10.3276,-2.5797,4.3156,2.7539
5.9338,10.325,-2.5592,4.0001,2.7565
5.9298,10.3222,-2.5398,3.7104,2.7591
5.9257,10.3192,-2.5213,3.4447,2.7617
5.9215,10.3162,-2.5038,3.2008,2.7643
5.9173,10.3129,-2.487,2.977,2.767
5.9131,10.3096,-2.4711,2.7714,2.7697
5.9088,10.3061,-2.4559,2.5827,2.7724
5.9044,10.3024,-2.4414,2.4092,2.7752
5.9,10.2986,-2.4275,2.2496,2.7779
5.8956,10.2946,-2.4143,2.1028,2.7807
5.8911,10.2905,-2.4016,1.9675,2.7835
5.8866,10.2863,-2.3895,1.8428,2.7864
5.882,10.2819,-2.3779,1.7277,2.7892
5.8773,10.2773,-2.3668,1.0102,2.792
5.8727,10.2727,-2.3562,0.2075,2.7928
5.8681,10.2681,-2.3615,0.8853,2.7436
5.8636,10.2637,-2.3672,0.9612,2.7426
5.8592,10.2595,-2.3731,1.0459,2.7425
5.8549,10.2554,-2.3794,1.1407,2.7431
5.8507,10.2514,-2.3861,1.2472,2.7443
5.8466,10.2476,-2.3932,1.367,2.746
5.8426,10.2439,-2.4008,1.5025,2.748
5.8387,10.2404,-2.4088,1.6562,2.7502
5.8349,10.2371,-2.4173,1.8312,2.7525
5.8312,10.2338,-2.4265,2.0312,2.755
5.8275,10.2308,-2.4363,2.2607,2.7576
5.824,10.2278,-2.4469,2.5252,2.7601
5.8206,10.225,-2.4582,2.8315,2.7628
5.8173,10.2224,-2.4704,3.188,2.7654
5.8141,10.2199,-2.4837,3.605,2.7681
5.8109,10.2176,-2.4981,4.0952,2.7708
5.8079,10.2154,-2.5138,4.675,2.7735
5.805,10.2133,-2.5309,5.3646,2.7763
5.8021,10.2114,-2.5496,6.1899,2.7791
5.7994,10.2097,-2.5703,7.184,2.7819
5.7968,10.2081,-2.593,8.389,2.7848
5.7942,10.2066,-2.6183,9.8594,2.7876
5.7918,10.2053,-2.6465,11.665,2.7905
5.7895,10.2041,-2.6779,13.8959,2.7935
5.7872,10.2031,-2.7133,16.6671,2.7964
5.7851,10.2022,-2.7533,20.124,2.7994
5.783,10.2015,-2.7986,24.4453,2.8025
5.7811,10.2009,-2.8501,29.8415,2.8055
5.7792,10.2004,-2.909,36.5397,2.8086
5.7774,10.2001,-2.9764,44.7421,2.8117
5.7758,10.2,-3.0536,18.322,2.8149
5.7742,10.2,3.1416,49.4902,2.818
5.7725,10.1998,-3.0036,56.3903,2.8213
5.7705,10.1993,-2.8966,38.9416,2.8245
5.7684,10.1985,-2.813,27.4866,2.8278
5.766,10.1976,-2.7468,19.8798,2.8311
5.7635,10.1963,-2.6934,14.7249,2.8344
5.7607,10.1949,-2.6498,11.1501,2.8378
5.7578,10.1932,-2.6135,8.6135,2.8412
5.7547,10.1912,-2.583,6.7739,2.8447
5.7514,10.189,-2.557,5.4128,2.8482
5.7479,10.1866,-2.5346,4.387,2.8517
5.7441,10.1839,-2.5151,3.6011,2.8552
5.7402,10.181,-2.4981,2.9897,2.8588
5.7361,10.1778,-2.483,2.5077,2.8624
5.7318,10.1744,-2.4696,2.1229,2.8661
5.7273,10.1707,-2.4576,1.8122,2.8698
5.7227,10.1668,-2.4469,1.5588,2.8734
5.7178,10.1626,-2.4371,1.3501,2.877
5.7127,10.1583,-2.4282,1.1768,2.8802
5.7074,10.1536,-2.4201,1.0318,2.883
5.702,10.1487,-2.4127,0.9095,2.8849
5.6963,10.1436,-2.4059,0.8056,2.8857
5.6904,10.1382,-2.3996,0.717,2.8848
5.6844,10.1326,-2.3938,0.6408,2.8819
5.6781,10.1268,-2.3884,0.575,2.8765
5.6717,10.1207,-2.3834,0.5178,2.8683
5.665,10.1143,-2.3787,0.468,2.857
5.6582,10.1077,-2.3744,0.4243,2.8422
5.6512,10.1009,-2.3703,0.3859,2.8237
5.6439,10.0938,-2.3664,0.352,2.8014
5.6365,10.0865,-2.3628,0.3219,2.7752
5.6289,10.0789,-2.3594,0.293,2.7449
5.6211,10.0711,-2.3562,0.293,2.7103
5.6135,10.0635,-2.353,0.3219,2.6754
5.6062,10.0561,-2.3496,0.352,2.6442
5.5991,10.0488,-2.346,0.3859,2.6163
5.5923,10.0418,-2.3421,0.4243,2.592
5.5857,10.035,-2.338,0.468,2.571
5.5793,10.0283,-2.3336,0.5178,2.5533
5.5732,10.0219,-2.329,0.575,2.5387
5.5674,10.0156,-2.3239,0.6408,2.5271
5.5618,10.0096,-2.3186,0.717,2.5182
5.5564,10.0037,-2.3127,0.8056,2.5116
5.5513,9.998,-2.3065,0.9095,2.5069
5.5464,9.9926,-2.2997,1.0318,2.5038
5.5417,9.9873,-2.2922,1.1768,2.5019
5.5374,9.9822,-2.2842,1.3501,2.5009
5.5332,9.9773,-2.2753,1.5588,2.5003
5.5293,9.9727,-2.2655,1.8122,2.5001
5.5256,9.9682,-2.2547,2.1229,2.5
5.5222,9.9639,-2.2428,2.5077,2.5
5.519,9.9598,-2.2294,2.9897,2.5
5.5161,9.9559,-2.2143,3.6011,2.5
5.5134,9.9521,-2.1972,4.387,2.5
5.511,9.9486,-2.1778,5.4128,2.5
5.5088,9.9453,-2.1554,6.7739,2.5
5.5068,9.9422,-2.1294,8.6135,2.5
5.5051,9.9393,-2.0989,11.1501,2.5
5.5037,9.9365,-2.0626,14.7249,2.5
5.5024,9.934,-2.0189,19.8798,2.5
5.5015,9.9316,-1.9656,27.4866,2.5
5.5007,9.9295,-1.8993,38.9416,2.5
5.5002,9.9275,-1.8158,56.3903,2.5
5.5,9.9258,-1.7088,57.6309,2.5
5.5,9.9242,-1.5708,9.684,2.5
5.5,9.9227,-1.602,19.9343,2.5
5.4999,9.9211,-1.6332,19.8183,2.5
5.4997,9.9195,-1.6643,19.6464,2.5
5.4995,9.918,-1.6952,19.4211,2.5
5.4993,9.9164,-1.7258,19.1454,2.5
5.499,9.9148,-1.7561,18.8231,2.5
5.4986,9.9133,-1.7862,18.4584,2.5
5.4982,9.9117,-1.8158,18.0557,2.5
5.4978,9.9102,-1.845,17.62,2.5
5.4973,9.9086,-1.8737,17.156,2.5
5.4968,9.907,-1.9019,16.6687,2.5
5.4962,9.9055,-1.9296,16.1629,2.5
5.4956,9.9039,-1.9567,15.6431,2.5
5.4949,9.9023,-1.9832,15.1139,2.5
5.4941,9.9008,-2.0091,14.5791,2.5
5.4934,9.8992,-2.0344,14.0426,2.5
5.4925,9.8977,-2.0591,13.5077,2.5
5.4917,9.8961,-2.0832,12.9773,2.5
5.4907,9.8945,-2.1066,12.4541,2.5
5.4897,9.893,-2.1294,11.9403,2.5
5.4887,9.8914,-2.1516,11.4378,2.5
5.4876,9.8898,-2.1731,10.948,2.5
5.4865,9.8883,-2.194,10.4723,2.5
5.4854,9.8867,-2.2143,10.0115,2.5
5.4841,9.8852,-2.234,9.5664,2.5
5.4829,9.8836,-2.2531,9.1374,2.5
5.4815,9.882,-2.2717,8.7249,2.5
5.4802,9.8805,-2.2896,8.3288,2.5
5.4788,9.8789,-2.3071,7.9492,2.5
5.4773,9.8773,-2.3239,7.5859,2.5
5.4758,9.8758,-2.3403,3.6194,2.5
5.4742,9.8742,-2.3562,3.6194,2.5
5.4727,9.8727,-2.3403,7.5859,2.5
5.4712,9.8711,-2.3239,7.9492,2.5
5.4698,9.8695,-2.3071,8.3288,2.5
5.4685,9.868,-2.2896,8.7249,2.5
5.4671,9.8664,-2.2717,9.1374,2.5
5.4659,9.8648,-2.2531,9.5664,2.5
5.4646,9.8633,-2.234,10.0115,2.5
5.4635,9.8617,-2.2143,10.4723,2.5
5.4624,9.8602,-2.194,10.948,2.5
5.4613,9.8586,-2.1731,11.4378,2.5
5.4603,9.857,-2.1516,11.9403,2.5
5.4593,9.8555,-2.1294,12.4541,2.5
5.4583,9.8539,-2.1066,12.9773,2.5
5.4575,9.8523,-2.0832,13.5077,2.5001
5.4566,9.8508,-2.0591,14.0426,2.5001
5.4559,9.8492,-2.0344,14.5791,2.5001
5.4551,9.8477,-2.0091,15.1139,2.5001
5.4544,9.8461,-1.9832,15.6431,2.5001
5.4538,9.8445,-1.9567,16.1629,2.5001
5.4532,9.843,-1.9296,16.6687,2.5001
5.4527,9.8414,-1.9019,17.156,2.5001
5.4522,9.8398,-1.8737,17.62,2.5001
5.4518,9.8383,-1.845,18.0557,2.5001
5.4514,9.8367,-1.8158,18.4584,2.5001
5.451,9.8352,-1.7862,18.8231,2.5001
5.4507,9.8336,-1.7561,19.1454,2.5001
5.4505,9.832,-1.7258,19.4211,2.5001
5.4503,9.8305,-1.6952,19.6464,2.5001
5.4501,9.8289,-1.6643,19.8183,2.5001
5.45,9.8273,-1.6332,19.9343,2.5001
5.45,9.8258,-1.602,9.9963,2.5001
5.45,9.8242,-1.5708,9.9963,2.5001
5.45,9.8227,-1.602,19.9343,2.5001
5.4499,9.8211,-1.6332,19.8183,2.5001
5.4497,9.8195,-1.6643,19.6464,2.5001
5.4495,9.818,-1.6952,19.4211,2.5001
5.4493,9.8164,-1.7258,19.1454,2.5001
5.449,9.8148,-1.7561,18.8231,2.5001
5.4486,9.8133,-1.7862,18.4584,2.5001
5.4482,9.8117,-1.8158,18.0557,2.5001
5.4478,9.8102,-1.845,17.62,2.5001
5.4473,9.8086,-1.8737,17.156,2.5001
5.4468,9.807,-1.9019,16.6687,2.5001
5.4462,9.8055,-1.9296,16.1629,2.5001
5.4456,9.8039,-1.9567,15.6431,2.5001
5.4449,9.8023,-1.9832,15.1139,2.5001
5.4441,9.8008,-2.0091,14.5791,2.5001
5.4434,9.7992,-2.0344,14.0426,2.5001
5.4425,9.7977,-2.0591,13.5077,2.5001
5.4417,9.7961,-2.0832,12.9773,2.5001
5.4407,9.7945,-2.1066,12.4541,2.5001
5.4397,9.793,-2.1294,11.9403,2.5001
5.4387,9.7914,-2.1516,11.4378,2.5001
5.4376,9.7898,-2.1731,10.948,2.5001
5.4365,9.7883,-2.194,10.4723,2.5001
5.4354,9.7867,-2.2143,10.0115,2.5001
5.4341,9.7852,-2.234,9.5664,2.5001
5.4329,9.7836,-2.2531,9.1374,2.5001
5.4315,9.782,-2.2717,8.7249,2.5005
5.4302,9.7805,-2.2896,8.3288,2.501
5.4288,9.7789,-2.3071,7.9492,2.501
5.4273,9.7773,-2.3239,7.5859,2.501
5.4258,9.7758,-2.3403,1.838,2.501
5.4242,9.7742,-2.3562,8.808,2.5009
5.4227,9.7726,-2.325,14.0957,2.501
5.4212,9.7709,-2.2938,14.0136,2.501
5.4198,9.7692,-2.2627,13.8921,2.501
5.4185,9.7675,-2.2318,13.7328,2.501
5.4171,9.7657,-2.2012,13.5378,2.501
5.4159,9.7638,-2.1708,13.3099,2.501
5.4146,9.7619,-2.1408,13.052,2.501
5.4135,9.76,-2.1112,12.7673,2.501
5.4124,9.758,-2.082,12.4592,2.501
5.4113,9.7559,-2.0533,12.1311,2.501
5.4103,9.7538,-2.0251,11.7866,2.5011
5.4093,9.7517,-1.9974,11.4289,2.5011
5.4083,9.7495,-1.9703,11.0614,2.5011
5.4075,9.7472,-1.9438,10.6871,2.5011
5.4066,9.7449,-1.9179,10.309,2.5011
5.4059,9.7426,-1.8925,9.9296,2.5011
5.4051,9.7402,-1.8679,9.5514,2.5011
5.4044,9.7377,-1.8438,9.1763,2.5011
5.4038,9.7353,-1.8204,8.8064,2.5011
5.4032,9.7327,-1.7976,8.4431,2.5012
5.4027,9.7301,-1.7754,8.0877,2.5012
5.4022,9.7275,-1.7539,7.7414,2.5012
5.4018,9.7248,-1.733,7.405,2.5012
5.4014,9.7221,-1.7127,7.0792,2.5012
5.401,9.7193,-1.693,6.7645,2.5012
5.4007,9.7165,-1.6739,6.4611,2.5012
5.4005,9.7136,-1.6553,6.1694,2.5239
5.4003,9.7106,-1.6374,5.8893,2.5242
5.4001,9.7077,-1.6199,5.6209,2.5244
5.4,9.7046,-1.603,5.3641,2.5247
5.4,9.7016,-1.5867,2.5593,2.5249
5.4,9.6984,-1.5708,2.5593,2.5252
5.4,9.6954,-1.5867,5.3641,2.5254
5.3999,9.6923,-1.603,5.6209,2.5257
5.3997,9.6894,-1.6199,5.8893,2.5259
5.3995,9.6864,-1.6374,6.1694,2.5262
5.3993,9.6835,-1.6553,6.4611,2.5265
5.399,9.6807,-1.6739,6.7645,2.5267
5.3986,9.6779,-1.693,7.0792,2.527
5.3982,9.6752,-1.7127,7.405,2.5273
5.3978,9.6725,-1.733,7.7414,2.5276
5.3973,9.6699,-1.7539,8.0877,2.5279
5.3968,9.6673,-1.7754,8.4431,2.5282
5.3962,9.6647,-1.7976,8.8064,2.5288
5.3956,9.6623,-1.8204,9.1763,2.5295
5.3949,9.6598,-1.8438,9.5514,2.5306
5.3941,9.6574,-1.8679,9.9296,2.5322
5.3934,9.6551,-1.8925,10.309,2.5344
5.3925,9.6528,-1.9179,10.6871,2.5375
5.3917,9.6505,-1.9438,11.0614,2.5415
5.3907,9.6483,-1.9703,11.4289,2.5467
5.3897,9.6462,-1.9974,11.7866,2.5531
5.3887,9.6441,-2.0251,12.1311,2.5609
5.3876,9.642,-2.0533,12.4592,2.57
5.3865,9.64,-2.082,12.7673,2.5807
5.3854,9.6381,-2.1112,13.052,2.5928
5.3841,9.6362,-2.1408,13.3099,2.6065
5.3829,9.6343,-2.1708,13.5378,2.6217
5.3815,9.6325,-2.2012,13.7328,2.6385
5.3802,9.6308,-2.2318,13.8921,2.6555
5.3788,9.6291,-2.2627,14.0136,2.6712
5.3773,9.6274,-2.2938,14.0957,2.6856
5.3758,9.6258,-2.325,5.329,2.6988
5.3742,9.6242,-2.3562,12.0521,2.7108
5.3727,9.6226,-2.3101,19.6496,2.7215
5.3712,9.6208,-2.2655,18.5544,2.7309
5.3698,9.6189,-2.2227,17.4445,2.7392
5.3685,9.617,-2.1815,16.34,2.7464
5.3671,9.6149,-2.1421,15.2571,2.7525
5.3659,9.6128,-2.1045,14.2087,2.7578
5.3646,9.6105,-2.0686,13.2043,2.7623
5.3635,9.6082,-2.0344,12.2504,2.7663
5.3624,9.6058,-2.0019,11.3511,2.7697
5.3613,9.6032,-1.971,10.5083,2.7729
5.3603,9.6006,-1.9417,9.7223,2.7759
5.3593,9.5979,-1.9138,8.9924,2.7788
5.3583,9.595,-1.8874,8.3167,2.7816
5.3575,9.5921,-1.8623,7.6929,2.7845
5.3566,9.5891,-1.8384,7.118,2.7873
5.3559,9.5859,-1.8158,6.5892,2.7902
5.3551,9.5827,-1.7943,6.1032,2.7932
5.3544,9.5794,-1.7738,5.6569,2.7961
5.3538,9.576,-1.7544,5.2474,2.7991
5.3532,9.5725,-1.7359,4.8715,2.8021
5.3527,9.5688,-1.7184,4.5266,2.8052
5.3522,9.5651,-1.7016,4.2101,2.8083
5.3518,9.5613,-1.6857,3.9194,2.8114
5.3514,9.5574,-1.6705,3.6525,2.8145
5.351,9.5534,-1.656,3.4071,2.8177
5.3507,9.5493,-1.6421,3.1814,2.8209
5.3505,9.5451,-1.6289,2.9737,2.8242
5.3503,9.5408,-1.6162,2.7824,2.8274
5.3501,9.5364,-1.6041,2.6061,2.8307
5.35,9.5319,-1.5925,2.4433,2.8341
5.35,9.5273,-1.5814,1.1465,2.8375
5.35,9.5227,-1.5708,1.1465,2.8396
5.35,9.5181,-1.5814,2.4433,2.8419
5.3499,9.5136,-1.5925,2.6061,2.8453
5.3497,9.5092,-1.6041,2.7824,2.8488
5.3495,9.5049,-1.6162,2.9737,2.8523
5.3493,9.5007,-1.6289,3.1814,2.8559
5.349,9.4966,-1.6421,3.4071,2.8595
5.3486,9.4926,-1.656,3.6525,2.8631
5.3482,9.4887,-1.6705,3.9194,2.8668
5.3478,9.4849,-1.6857,4.2101,2.8705
5.3473,9.4812,-1.7016,4.5266,2.8742
5.3468,9.4775,-1.7184,4.8715,2.878
5.3462,9.474,-1.7359,5.2474,2.8818
5.3456,9.4706,-1.7544,5.6569,2.8857
5.3449,9.4673,-1.7738,6.1032,2.8896
5.3441,9.4641,-1.7943,6.5892,2.8935
5.3434,9.4609,-1.8158,7.118,2.8976
5.3425,9.4579,-1.8384,7.6929,2.9017
5.3417,9.455,-1.8623,8.3167,2.906
5.3407,9.4521,-1.8874,8.9924,2.9105
5.3397,9.4494,-1.9138,9.7223,2.9153
5.3387,9.4468,-1.9417,10.5083,2.9204
5.3376,9.4442,-1.971,11.3511,2.9259
5.3365,9.4418,-2.0019,12.2504,2.932
5.3354,9.4395,-2.0344,13.2043,2.9386
5.3341,9.4372,-2.0686,14.2087,2.9459
5.3329,9.4351,-2.1045,15.2571,2.9539
5.3315,9.433,-2.1421,16.34,2.9629
5.3302,9.4311,-2.1815,17.4445,2.9719
5.3288,9.4292,-2.2227,18.5544,2.9802
5.3273,9.4274,-2.2655,19.6496,2.9879
5.3258,9.4258,-2.3101,0.1618,2.9951
5.3242,9.4242,-2.3562,35.783,2.9392
5.3227,9.4223,-2.2301,38.4372,2.9449
5.3212,9.4199,-2.1294,27.6023,2.9503
5.3198,9.4172,-2.0486,20.1248,2.9555
5.3185,9.4141,-1.9832,14.9458,2.9605
5.3171,9.4105,-1.9296,11.3119,2.9654
5.3159,9.4066,-1.885,8.7188,2.9702
5.3146,9.4023,-1.8476,6.8348,2.975
5.3135,9.3977,-1.8158,5.4413,2.9798
5.3124,9.3926,-1.7884,4.3931,2.9847
5.3113,9.3871,-1.7648,3.5921,2.9896
5.3103,9.3813,-1.744,2.9709,2.9946
5.3093,9.375,-1.7258,2.4828,2.9995
5.3083,9.3684,-1.7096,2.0944,3.0046
5.3075,9.3613,-1.6952,1.7819,3.0097
5.3066,9.3539,-1.6822,1.5279,3.0147
5.3059,9.3461,-1.6705,1.3195,3.0196
5.3051,9.3379,-1.6598,1.1469,3.0243
5.3044,9.3293,-1.6502,1.0029,3.0284
5.3038,9.3203,-1.6413,0.8818,3.0315
5.3032,9.3109,-1.6332,0.7793,3.0334
5.3027,9.3012,-1.6257,0.692,3.0335
5.3022,9.291,-1.6188,0.6172,3.0313
5.3018,9.2805,-1.6124,0.5527,3.0266
5.3014,9.2695,-1.6065,0.4968,3.0188
5.301,9.2582,-1.601,0.4482,3.0076
5.3007,9.2465,-1.5958,0.4057,2.9928
5.3005,9.2344,-1.591,0.3684,2.9742
5.3003,9.2219,-1.5864,0.3355,2.9516
5.3001,9.209,-1.5822,0.3064,2.9249
5.3,9.1957,-1.5781,0.2805,2.894
5.3,9.182,-1.5744,0.2557,2.859
5.3,9.168,-1.5708,0.2557,2.8196
5.3,9.1543,-1.5672,0.2805,2.7798
5.3001,9.141,-1.5634,0.3064,2.7437
5.3003,9.1281,-1.5594,0.3355,2.7112
5.3005,9.1156,-1.5552,0.3684,2.6828
5.3007,9.1035,-1.5506,0.4057,2.6594
5.301,9.0918,-1.5458,0.4482,2.6416
5.3014,9.0805,-1.5406,0.4968,2.6302
5.3018,9.0695,-1.5351,0.5527,2.6253
5.3022,9.059,-1.5292,0.6172,2.6268
5.3027,9.0488,-1.5228,0.692,2.6345
5.3032,9.0391,-1.5159,0.7793,2.6478
5.3038,9.0297,-1.5084,0.8818,2.6661
5.3044,9.0207,-1.5003,1.0029,2.6888
5.3051,9.0121,-1.4914,1.1469,2.7151
5.3059,9.0039,-1.4817,1.3195,2.7446
5.3066,8.9961,-1.4711,1.5279,2.7765
5.3075,8.9887,-1.4594,1.7819,2.8105
5.3083,8.9816,-1.4464,2.0944,2.8463
5.3093,8.975,-1.432,2.4828,2.8836
5.3103,8.9688,-1.4158,2.9709,2.9223
5.3113,8.9629,-1.3976,3.5921,2.9622
5.3124,8.9574,-1.3768,4.3931,3.0033
5.3135,8.9523,-1.3531,5.4413,3.0454
5.3146,8.9477,-1.3258,6.8348,3.0885
5.3159,8.9434,-1.294,8.7188,3.1325
5.3171,8.9395,-1.2566,11.3119,3.1775
5.3185,8.9359,-1.212,14.9458,3.2254
5.3198,8.9328,-1.1584,20.1248,3.2739
5.3212,8.9301,-1.093,27.6023,3.3202
5.3227,8.9277,-1.0122,38.4372,3.3666
5.3242,8.9258,-0.9115,31.3627,3.413
5.3258,8.9242,-0.7854,14.5374,3.4592
5.3273,8.9224,-0.8734,31.6374,3.5053
5.3288,8.9204,-0.9505,25.8374,3.5511
5.3302,8.9181,-1.018,21.1011,3.5965
5.3315,8.9155,-1.0769,17.2854,3.6414
5.3329,8.9127,-1.1284,14.2298,3.6857
5.3341,8.9097,-1.1737,11.7854,3.7292
5.3354,8.9064,-1.2137,9.8259,3.7717
5.3365,8.9029,-1.249,8.2484,3.813
5.3376,8.8992,-1.2805,6.9716,3.8529
5.3387,8.8952,-1.3087,5.9319,3.891
5.3397,8.8909,-1.3339,5.0799,3.9272
5.3407,8.8864,-1.3567,4.377,3.9611
5.3417,8.8817,-1.3774,3.7933,3.9924
5.3425,8.8767,-1.3961,3.3057,4.0208
5.3434,8.8715,-1.4132,2.8958,4.0464
5.3441,8.866,-1.4289,2.5491,4.0691
5.3449,8.8603,-1.4433,2.2543,4.0892
5.3456,8.8543,-1.4565,2.0022,4.1073
5.3462,8.8481,-1.4688,1.7856,4.1242
5.3468,8.8417,-1.4801,1.5985,4.1407
5.3473,8.835,-1.4907,1.4362,4.1571
5.3478,8.8281,-1.5005,1.2948,4.1735
5.3482,8.8209,-1.5096,1.1711,4.1897
5.3486,8.8135,-1.5182,1.0625,4.2056
5.349,8.8058,-1.5262,0.9666,4.2212
5.3493,8.7979,-1.5338,0.8819,4.2361
5.3495,8.7897,-1.5409,0.8066,4.2501
5.3497,8.7813,-1.5475,0.7396,4.263
5.3499,8.7727,-1.5538,0.6797,4.2746
5.35,8.7638,-1.5598,0.626,4.2846
5.35,8.7547,-1.5654,0.5741,4.2929
5.35,8.7453,-1.5708,0.5741,4.2989
5.35,8.7362,-1.5761,0.626,4.3051
5.3499,8.7273,-1.5818,0.6797,4.3135
5.3497,8.7187,-1.5877,0.7396,4.324
5.3495,8.7103,-1.594,0.8066,4.3363
5.3493,8.7021,-1.6007,0.8819,4.3508
5.349,8.6942,-1.6078,0.9666,4.3676
5.3486,8.6865,-1.6154,1.0625,4.3872
5.3482,8.6791,-1.6234,1.1711,4.41
5.3478,8.6719,-1.6319,1.2948,4.4362
5.3473,8.665,-1.6411,1.4362,4.4659
5.3468,8.6583,-1.6509,1.5985,4.499
5.3462,8.6519,-1.6615,1.7856,4.5354
5.3456,8.6457,-1.6728,2.0022,4.5747
5.3449,8.6397,-1.6851,2.2543,4.6169
5.3441,8.634,-1.6983,2.5491,4.6617
5.3434,8.6285,-1.7127,2.8958,4.709
5.3425,8.6233,-1.7284,3.3057,4.7584
5.3417,8.6183,-1.7455,3.7933,4.81
5.3407,8.6136,-1.7642,4.377,4.8634
5.3397,8.6091,-1.7849,5.0799,4.9187
5.3387,8.6048,-1.8076,5.9319,4.9756
5.3376,8.6008,-1.8329,6.9716,5.0341
5.3365,8.5971,-1.8611,8.2484,5.094
5.3354,8.5936,-1.8925,9.8259,5.1553
5.3341,8.5903,-1.9279,11.7854,5.218
5.3329,8.5873,-1.9679,14.2298,5.2819
5.3315,8.5845,-2.0132,17.2854,5.35
5.3302,8.5819,-2.0647,21.1011,5.4189
5.3288,8.5796,-2.1236,25.8374,5.4848
5.3273,8.5776,-2.191,31.6374,5.5508
5.3258,8.5758,-2.2682,15.5166,5.6167
5.3242,8.5742,-2.3562,75.0727,5.6826
5.3227,8.5713,-2.0546,37.7112,5.7482
5.3212,8.5671,-1.9064,16.4166,5.8135
5.3198,8.5616,-1.822,8.4161,5.8783
5.3185,8.5548,-1.7682,4.8387,5.9425
5.3171,8.5466,-1.7311,3.0221,6.006
5.3159,8.5372,-1.704,2.0083,6.0686
