x,y,psi,kappa,v
2.5156,3.9434,3.0031,2.2887,3.8164
2.5094,3.9441,3.0172,1.9985,3.8313
2.5028,3.9449,3.0301,1.7545,3.8454
2.496,3.9456,3.0419,1.5481,3.8591
2.4889,3.9462,3.0528,1.3723,3.8726
2.4814,3.9468,3.0628,1.2218,3.886
2.4737,3.9473,3.0721,1.0923,3.8991
2.4657,3.9478,3.0807,0.9802,3.9117
2.4574,3.9482,3.0887,0.8828,3.9236
2.4488,3.9486,3.0962,0.7978,3.9345
2.4399,3.949,3.1032,0.7232,3.9441
2.4308,3.9493,3.1097,0.6576,3.9521
2.4213,3.9495,3.1158,0.5996,3.9583
2.4115,3.9497,3.1216,0.5481,3.9622
2.4015,3.9499,3.127,0.5024,3.9638
2.3911,3.95,3.1322,0.4616,3.9626
2.3805,3.95,3.137,0.2125,3.9587
2.3695,3.95,3.1416,0.2125,3.9228
2.3589,3.95,3.137,0.4616,3.8864
2.3485,3.9501,3.1322,0.5024,3.8817
2.3385,3.9503,3.127,0.5481,3.8798
2.3287,3.9505,3.1216,0.5996,3.8805
2.3192,3.9507,3.1158,0.6576,3.8837
2.3101,3.951,3.1097,0.7232,3.8892
2.3012,3.9514,3.1032,0.7978,3.897
2.2926,3.9518,3.0962,0.8828,3.9071
2.2843,3.9522,3.0887,0.9802,3.9196
2.2763,3.9527,3.0807,1.0923,3.9345
2.2686,3.9532,3.0721,1.2218,3.952
2.2611,3.9538,3.0628,1.3723,3.9721
2.254,3.9544,3.0528,1.5481,3.9949
2.2472,3.9551,3.0419,1.7545,4.0202
2.2406,3.9559,3.0301,1.9985,4.0481
2.2344,3.9566,3.0172,2.2887,4.0784
2.2284,3.9575,3.0031,2.6363,4.1111
2.2228,3.9583,2.9876,3.0557,4.1461
2.2174,3.9593,2.9706,3.5657,4.1833
2.2123,3.9603,2.9516,4.191,4.2226
2.2075,3.9613,2.9305,4.9644,4.2638
2.203,3.9624,2.9069,5.9299,4.307
2.1988,3.9635,2.8803,7.1468,4.3519
2.1949,3.9646,2.8501,8.6953,4.3985
2.1913,3.9659,2.8158,10.6848,4.4467
2.188,3.9671,2.7764,13.2639,4.4964
2.185,3.9685,2.7309,16.6323,4.553
2.1822,3.9698,2.6779,21.0518,4.6103
2.1798,3.9712,2.616,26.8479,4.6616
2.1776,3.9727,2.5432,34.38,4.7125
2.1758,3.9742,2.4573,1.888,4.7627
2.1742,3.9758,2.3562,61.1636,4.8122
2.1717,3.9773,2.5954,42.1425,4.8608
2.1683,3.9788,2.7367,21.4967,4.9085
2.164,3.9802,2.8266,12.157,4.9551
2.1587,3.9815,2.8879,7.4586,5.0005
2.1525,3.9829,2.9321,4.8754,5.0445
2.1454,3.9841,2.9654,3.3499,5.087
2.1373,3.9854,2.9912,2.3956,5.1278
2.1283,3.9865,3.0119,1.7698,5.167
2.1184,3.9876,3.0288,1.3433,5.2043
2.1076,3.9887,3.0428,1.0429,5.2394
2.0958,3.9897,3.0547,0.8255,5.2716
2.0831,3.9907,3.0648,0.6644,5.2998
2.0695,3.9917,3.0736,0.5425,5.3227
2.0549,3.9925,3.0813,0.4486,5.3394
2.0395,3.9934,3.088,0.3751,5.3492
2.023,3.9941,3.094,0.3169,5.3519
2.0057,3.9949,3.0994,0.27,5.3474
1.9875,3.9956,3.1042,0.232,5.3359
1.9683,3.9962,3.1085,0.2007,5.3177
1.9481,3.9968,3.1125,0.1748,5.293
1.9271,3.9973,3.1161,0.1532,5.2623
1.9051,3.9978,3.1194,0.135,5.2259
1.8822,3.9982,3.1224,0.1196,5.1844
1.8584,3.9986,3.1252,0.1064,5.138
1.8336,3.999,3.1278,0.0951,5.0872
1.808,3.9993,3.1302,0.0853,5.0322
1.7813,3.9995,3.1324,0.0769,4.9735
1.7538,3.9997,3.1345,0.0695,4.9113
1.7253,3.9999,3.1364,0.063,4.8459
1.6959,4.0,3.1383,0.0573,4.7774
1.6656,4.0,3.14,0.0261,4.7061
1.6344,4.0,3.1416,0.0261,4.6216
1.6041,4.0,3.14,0.0573,4.5362
1.5747,4.0001,3.1383,0.063,4.4625
1.5462,4.0003,3.1364,0.0695,4.3902
1.5187,4.0005,3.1345,0.0769,4.3195
1.492,4.0007,3.1324,0.0853,4.2506
1.4664,4.001,3.1302,0.0951,4.184
1.4416,4.0014,3.1278,0.1064,4.12
1.4178,4.0018,3.1252,0.1196,4.0589
1.3949,4.0022,3.1224,0.135,4.0011
1.3729,4.0027,3.1194,0.1532,3.9472
1.3519,4.0032,3.1161,0.1748,3.8977
1.3317,4.0038,3.1125,0.2007,3.8531
1.3125,4.0044,3.1085,0.232,3.8141
1.2943,4.0051,3.1042,0.27,3.7813
1.277,4.0059,3.0994,0.3169,3.7552
1.2605,4.0066,3.094,0.3751,3.7364
1.2451,4.0075,3.088,0.4486,3.7251
1.2305,4.0083,3.0813,0.5425,3.7214
1.2169,4.0093,3.0736,0.6644,3.7249
1.2042,4.0103,3.0648,0.8255,3.7349
1.1924,4.0113,3.0547,1.0429,3.7502
1.1816,4.0124,3.0428,1.3433,3.7694
1.1717,4.0135,3.0288,1.7698,3.7915
1.1627,4.0146,3.0119,2.3956,3.8157
1.1546,4.0159,2.9912,3.3499,3.8416
1.1475,4.0171,2.9654,4.8754,3.8692
1.1413,4.0185,2.9321,7.4586,3.8984
1.136,4.0198,2.8879,12.157,3.928
1.1317,4.0212,2.8266,21.4967,3.9564
1.1283,4.0227,2.7367,42.1425,3.9838
1.1258,4.0242,2.5954,50.9003,4.01
1.1242,4.0258,2.3562,35.6531,4.0351
1.1219,4.0273,2.5585,43.0447,4.0591
1.1189,4.0288,2.6909,24.363,4.082
1.1151,4.0302,2.7814,14.7858,4.1038
1.1106,4.0315,2.8462,9.5319,4.1247
1.1054,4.0329,2.8944,6.4594,4.1448
1.0995,4.0341,2.9316,4.5605,4.1641
1.0928,4.0354,2.9611,3.3307,4.1828
1.0854,4.0365,2.985,2.5022,4.2011
1.0772,4.0376,3.0047,1.9252,4.219
1.0683,4.0387,3.0213,1.5116,4.2368
1.0587,4.0397,3.0354,1.2078,4.2543
1.0483,4.0407,3.0475,0.9799,4.2711
1.0373,4.0417,3.0581,0.8056,4.2867
1.0254,4.0425,3.0673,0.6702,4.3
1.0129,4.0434,3.0755,0.5634,4.3101
0.9996,4.0441,3.0828,0.478,4.3159
0.9856,4.0449,3.0894,0.409,4.3167
0.9708,4.0456,3.0953,0.3527,4.312
0.9554,4.0462,3.1006,0.3062,4.3014
0.9392,4.0468,3.1055,0.2675,4.2847
0.9222,4.0473,3.1099,0.2351,4.2621
0.9045,4.0478,3.114,0.2076,4.2336
0.8861,4.0482,3.1177,0.1843,4.1994
0.867,4.0486,3.1212,0.1644,4.1598
0.8471,4.049,3.1244,0.1472,4.1152
0.8265,4.0493,3.1274,0.1323,4.0657
0.8052,4.0495,3.1302,0.1194,4.0116
0.7831,4.0497,3.1327,0.1081,3.9533
0.7603,4.0499,3.1352,0.0981,3.8911
0.7368,4.05,3.1374,0.0894,3.825
0.7125,4.05,3.1396,0.0408,3.7555
0.6875,4.05,3.1416,0.0408,3.6675
0.6632,4.05,3.1396,0.0894,3.5785
0.6397,4.0501,3.1374,0.0981,3.5065
0.6169,4.0503,3.1352,0.1081,3.4366
0.5948,4.0505,3.1327,0.1194,3.3691
0.5735,4.0507,3.1302,0.1323,3.3043
0.5529,4.051,3.1274,0.1472,3.2426
0.533,4.0514,3.1244,0.1644,3.1843
0.5139,4.0518,3.1212,0.1843,3.1297
0.4955,4.0522,3.1177,0.2076,3.0794
0.4778,4.0527,3.114,0.2351,3.0335
0.4608,4.0532,3.1099,0.2675,2.9926
0.4446,4.0538,3.1055,0.3062,2.9569
0.4292,4.0544,3.1006,0.3527,2.9267
0.4144,4.0551,3.0953,0.409,2.9022
0.4004,4.0559,3.0894,0.478,2.8834
0.3871,4.0566,3.0828,0.5634,2.87
0.3746,4.0575,3.0755,0.6702,2.8619
0.3627,4.0583,3.0673,0.8056,2.8582
0.3517,4.0593,3.0581,0.9799,2.8584
0.3413,4.0603,3.0475,1.2078,2.8614
0.3317,4.0613,3.0354,1.5116,2.8665
0.3228,4.0624,3.0213,1.9252,2.873
0.3146,4.0635,3.0047,2.5022,2.8807
0.3072,4.0646,2.985,3.3307,2.8893
0.3005,4.0659,2.9611,4.5605,2.899
0.2946,4.0671,2.9316,6.4594,2.9098
0.2894,4.0685,2.8944,9.5319,2.9323
0.2849,4.0698,2.8462,14.7858,2.955
0.2811,4.0712,2.7814,24.363,2.9664
0.2781,4.0727,2.6909,43.0447,2.9769
0.2758,4.0742,2.5585,49.4102,2.9865
0.2742,4.0758,2.3562,16.6285,2.9953
0.2723,4.0773,2.4823,38.4372,3.0034
0.2699,4.0788,2.583,27.6023,3.0109
0.2672,4.0802,2.6638,20.1248,3.0178
0.2641,4.0815,2.7292,14.9458,3.0243
0.2605,4.0829,2.7828,11.3119,3.0304
0.2566,4.0841,2.8274,8.7188,3.0363
0.2523,4.0854,2.8648,6.8348,3.0421
0.2477,4.0865,2.8966,5.4413,3.0477
0.2426,4.0876,2.9239,4.3931,3.0534
0.2371,4.0887,2.9476,3.5921,3.059
0.2313,4.0897,2.9683,2.9709,3.0647
0.225,4.0907,2.9866,2.4828,3.0704
0.2184,4.0917,3.0028,2.0944,3.0761
0.2113,4.0925,3.0172,1.7819,3.0819
0.2039,4.0934,3.0302,1.5279,3.0877
0.1961,4.0941,3.0419,1.3195,3.0934
0.1879,4.0949,3.0525,1.1469,3.0988
0.1793,4.0956,3.0622,1.0029,3.1036
0.1703,4.0962,3.0711,0.8818,3.1075
0.1609,4.0968,3.0792,0.7793,3.1102
0.1512,4.0973,3.0866,0.692,3.1111
0.141,4.0978,3.0936,0.6172,3.1098
0.1305,4.0982,3.1,0.5527,3.106
0.1195,4.0986,3.1059,0.4968,3.0991
0.1082,4.099,3.1114,0.4482,3.0889
0.0965,4.0993,3.1166,0.4057,3.0751
0.0844,4.0995,3.1214,0.3684,3.0575
0.0719,4.0997,3.126,0.3355,3.036
0.059,4.0999,3.1302,0.3064,3.0104
0.0457,4.1,3.1342,0.2805,2.9807
0.032,4.1,3.138,0.2557,2.947
0.018,4.1,3.1416,0.2557,2.9088
0.0043,4.1,-3.138,0.2805,2.8703
-0.009,4.0999,-3.1342,0.3064,2.8355
-0.0219,4.0997,-3.1302,0.3355,2.804
-0.0344,4.0995,-3.126,0.3684,2.7761
-0.0465,4.0993,-3.1214,0.4057,2.7517
-0.0582,4.099,-3.1166,0.4482,2.7309
-0.0695,4.0986,-3.1114,0.4968,2.7135
-0.0805,4.0982,-3.1059,0.5527,2.6994
-0.091,4.0978,-3.1,0.6172,2.6884
-0.1012,4.0973,-3.0936,0.692,2.6802
-0.1109,4.0968,-3.0866,0.7793,2.6746
-0.1203,4.0962,-3.0792,0.8818,2.6711
-0.1293,4.0956,-3.0711,1.0029,2.6694
-0.1379,4.0949,-3.0622,1.1469,2.6689
-0.1461,4.0941,-3.0525,1.3195,2.6694
-0.1539,4.0934,-3.0419,1.5279,2.6706
-0.1613,4.0925,-3.0302,1.7819,2.672
-0.1684,4.0917,-3.0172,2.0944,2.6737
-0.175,4.0907,-3.0028,2.4828,2.6754
-0.1812,4.0897,-2.9866,2.9709,2.6772
-0.1871,4.0887,-2.9683,3.5921,2.679
-0.1926,4.0876,-2.9476,4.3931,2.6808
-0.1977,4.0865,-2.9239,5.4413,2.6827
-0.2023,4.0854,-2.8966,6.8348,2.6846
-0.2066,4.0841,-2.8648,8.7188,2.6865
-0.2105,4.0829,-2.8274,11.3119,2.6886
-0.2141,4.0815,-2.7828,14.9458,2.6937
-0.2172,4.0802,-2.7292,20.1248,2.6989
-0.2199,4.0788,-2.6638,27.6023,2.7011
-0.2223,4.0773,-2.583,38.4372,2.7032
-0.2242,4.0758,-2.4823,29.8893,2.7053
-0.2258,4.0742,-2.3562,18.8803,2.7074
-0.2276,4.0727,-2.4573,34.38,2.7096
-0.2298,4.0712,-2.5432,26.8479,2.7117
-0.2322,4.0698,-2.616,21.0518,2.7138
-0.235,4.0685,-2.6779,16.6323,2.716
-0.238,4.0671,-2.7309,13.2639,2.7182
-0.2413,4.0659,-2.7764,10.6848,2.7204
-0.2449,4.0646,-2.8158,8.6953,2.7226
-0.2488,4.0635,-2.8501,7.1468,2.7249
-0.253,4.0624,-2.8803,5.9299,2.7271
-0.2575,4.0613,-2.9069,4.9644,2.7294
-0.2623,4.0603,-2.9305,4.191,2.7317
-0.2674,4.0593,-2.9516,3.5657,2.7341
-0.2728,4.0583,-2.9706,3.0557,2.7364
-0.2784,4.0575,-2.9876,2.6363,2.7388
-0.2844,4.0566,-3.0031,2.2887,2.7412
-0.2906,4.0559,-3.0172,1.9985,2.7437
-0.2972,4.0551,-3.0301,1.7545,2.7461
-0.304,4.0544,-3.0419,1.5481,2.7485
-0.3111,4.0538,-3.0528,1.3723,2.7507
-0.3186,4.0532,-3.0628,1.2218,2.7528
-0.3263,4.0527,-3.0721,1.0923,2.7544
-0.3343,4.0522,-3.0807,0.9802,2.7555
-0.3426,4.0518,-3.0887,0.8828,2.7557
-0.3512,4.0514,-3.0962,0.7978,2.7549
-0.3601,4.051,-3.1032,0.7232,2.7525
-0.3692,4.0507,-3.1097,0.6576,2.7485
-0.3787,4.0505,-3.1158,0.5996,2.7425
-0.3885,4.0503,-3.1216,0.5481,2.7342
-0.3985,4.0501,-3.127,0.5024,2.7233
-0.4089,4.05,-3.1322,0.4616,2.7097
-0.4195,4.05,-3.137,0.2125,2.6931
-0.4305,4.05,3.1416,0.2125,2.6443
-0.4411,4.05,-3.137,0.4616,2.5951
-0.4515,4.0499,-3.1322,0.5024,2.5773
-0.4615,4.0497,-3.127,0.5481,2.5622
-0.4713,4.0495,-3.1216,0.5996,2.5496
-0.4808,4.0493,-3.1158,0.6576,2.5393
-0.4899,4.049,-3.1097,0.7232,2.5312
-0.4988,4.0486,-3.1032,0.7978,2.5249
-0.5074,4.0482,-3.0962,0.8828,2.5203
-0.5157,4.0478,-3.0887,0.9802,2.5171
-0.5237,4.0473,-3.0807,1.0923,2.5149
-0.5314,4.0468,-3.0721,1.2218,2.5135
-0.5389,4.0462,-3.0628,1.3723,2.5128
-0.546,4.0456,-3.0528,1.5481,2.5124
-0.5528,4.0449,-3.0419,1.7545,2.5123
-0.5594,4.0441,-3.0301,1.9985,2.5123
-0.5656,4.0434,-3.0172,2.2887,2.5124
-0.5716,4.0425,-3.0031,2.6363,2.5125
-0.5772,4.0417,-2.9876,3.0557,2.5126
-0.5826,4.0407,-2.9706,3.5657,2.5128
-0.5877,4.0397,-2.9516,4.191,2.5129
-0.5925,4.0387,-2.9305,4.9644,2.513
-0.597,4.0376,-2.9069,5.9299,2.5131
-0.6012,4.0365,-2.8803,7.1468,2.5133
-0.6051,4.0354,-2.8501,8.6953,2.5134
-0.6087,4.0341,-2.8158,10.6848,2.5135
-0.612,4.0329,-2.7764,13.2639,2.5137
-0.615,4.0315,-2.7309,16.6323,2.5138
-0.6178,4.0302,-2.6779,21.0518,2.514
-0.6202,4.0288,-2.616,26.8479,2.5141
-0.6224,4.0273,-2.5432,34.38,2.5142
-0.6242,4.0258,-2.4573,26.604,2.5144
-0.6258,4.0242,-2.3562,8.5042,2.5145
-0.6275,4.0227,-2.4167,24.3589,2.5147
-0.6293,4.0212,-2.4733,21.8774,2.5148
-0.6313,4.0198,-2.526,19.5642,2.515
-0.6335,4.0185,-2.5749,17.4448,2.5151
-0.6358,4.0171,-2.6202,15.5285,2.5153
-0.6382,4.0159,-2.6621,13.8126,2.5154
-0.6408,4.0146,-2.7008,12.287,2.5156
-0.6436,4.0135,-2.7367,10.9374,2.5158
-0.6464,4.0124,-2.7699,9.7473,2.5159
-0.6495,4.0113,-2.8006,8.7,2.5161
-0.6526,4.0103,-2.8291,7.7792,2.5162
-0.656,4.0093,-2.8555,6.9698,2.5164
-0.6594,4.0083,-2.8801,6.258,2.5166
-0.663,4.0075,-2.903,5.6313,2.5167
-0.6668,4.0066,-2.9243,5.0789,2.5169
-0.6707,4.0059,-2.9442,4.5911,2.5171
-0.6748,4.0051,-2.9628,4.1597,2.5172
-0.679,4.0044,-2.9802,3.7774,2.5174
-0.6833,4.0038,-2.9966,3.4378,2.5176
-0.6878,4.0032,-3.0119,3.1356,2.5178
-0.6924,4.0027,-3.0263,2.8661,2.518
-0.6972,4.0022,-3.0399,2.6252,2.5181
-0.7021,4.0018,-3.0527,2.4094,2.5183
-0.7072,4.0014,-3.0648,2.2156,2.5185
-0.7125,4.001,-3.0763,2.0413,2.5187
-0.7178,4.0007,-3.0871,1.8842,2.5188
-0.7233,4.0005,-3.0974,1.7423,2.5189
-0.729,4.0003,-3.1071,1.6138,2.519
-0.7348,4.0001,-3.1164,1.4973,2.5191
-0.7408,4.0,-3.1252,1.3914,2.5189
-0.7469,4.0,-3.1336,0.6475,2.5187
-0.7531,4.0,3.1416,0.6475,2.51
-0.7592,4.0,-3.1336,1.3914,2.5012
-0.7652,3.9999,-3.1252,1.4973,2.5007
-0.771,3.9997,-3.1164,1.6138,2.5004
-0.7767,3.9995,-3.1071,1.7423,2.5003
-0.7822,3.9993,-3.0974,1.8842,2.5002
-0.7875,3.999,-3.0871,2.0413,2.5001
-0.7928,3.9986,-3.0763,2.2156,2.5001
-0.7979,3.9982,-3.0648,2.4094,2.5
-0.8028,3.9978,-3.0527,2.6252,2.5
-0.8076,3.9973,-3.0399,2.8661,2.5
-0.8122,3.9968,-3.0263,3.1356,2.5
-0.8167,3.9962,-3.0119,3.4378,2.5
-0.821,3.9956,-2.9966,3.7774,2.5
-0.8252,3.9949,-2.9802,4.1597,2.5
-0.8293,3.9941,-2.9628,4.5911,2.5
-0.8332,3.9934,-2.9442,5.0789,2.5
-0.837,3.9925,-2.9243,5.6313,2.5
-0.8406,3.9917,-2.903,6.258,2.5
-0.844,3.9907,-2.8801,6.9698,2.5
-0.8474,3.9897,-2.8555,7.7792,2.5
-0.8505,3.9887,-2.8291,8.7,2.5
-0.8536,3.9876,-2.8006,9.7473,2.5
-0.8564,3.9865,-2.7699,10.9374,2.5
-0.8592,3.9854,-2.7367,12.287,2.5
-0.8618,3.9841,-2.7008,13.8126,2.5
-0.8642,3.9829,-2.6621,15.5285,2.5
-0.8665,3.9815,-2.6202,17.4448,2.5
-0.8687,3.9802,-2.5749,19.5642,2.5
-0.8707,3.9788,-2.526,21.8774,2.5
-0.8725,3.9773,-2.4733,24.3589,2.5
-0.8742,3.9758,-2.4167,16.7977,2.5
-0.8758,3.9742,-2.3562,3.5895,2.5
-0.8774,3.9727,-2.3874,14.0957,2.5
-0.8791,3.9712,-2.4186,14.0136,2.5
-0.8808,3.9698,-2.4497,13.8921,2.5
-0.8825,3.9685,-2.4805,13.7328,2.5
-0.8843,3.9671,-2.5112,13.5378,2.5
-0.8862,3.9659,-2.5415,13.3099,2.5
-0.8881,3.9646,-2.5716,13.052,2.5
-0.89,3.9635,-2.6012,12.7673,2.5
-0.892,3.9624,-2.6304,12.4592,2.5001
-0.8941,3.9613,-2.6591,12.1311,2.5001
-0.8962,3.9603,-2.6873,11.7866,2.5001
-0.8983,3.9593,-2.715,11.4289,2.5001
-0.9005,3.9583,-2.7421,11.0614,2.5001
-0.9028,3.9575,-2.7686,10.6871,2.5001
-0.9051,3.9566,-2.7945,10.309,2.5001
-0.9074,3.9559,-2.8198,9.9296,2.5001
-0.9098,3.9551,-2.8445,9.5514,2.5001
-0.9123,3.9544,-2.8686,9.1763,2.5001
-0.9147,3.9538,-2.892,8.8064,2.5001
-0.9173,3.9532,-2.9148,8.4431,2.5001
-0.9199,3.9527,-2.937,8.0877,2.5001
-0.9225,3.9522,-2.9585,7.7414,2.5001
-0.9252,3.9518,-2.9794,7.405,2.5001
-0.9279,3.9514,-2.9997,7.0792,2.5001
-0.9307,3.951,-3.0194,6.7645,2.5001
-0.9335,3.9507,-3.0385,6.4611,2.5001
-0.9364,3.9505,-3.057,6.1694,2.5001
-0.9394,3.9503,-3.075,5.8893,2.5002
-0.9423,3.9501,-3.0925,5.6209,2.5002
-0.9454,3.95,-3.1093,5.3641,2.5002
-0.9484,3.95,-3.1257,2.5593,2.5002
-0.9516,3.95,3.1416,2.5593,2.5002
-0.9546,3.95,-3.1257,5.3641,2.5002
-0.9577,3.9499,-3.1093,5.6209,2.5002
-0.9606,3.9497,-3.0925,5.8893,2.5002
-0.9636,3.9495,-3.075,6.1694,2.5002
-0.9665,3.9493,-3.057,6.4611,2.5002
-0.9693,3.949,-3.0385,6.7645,2.5002
-0.9721,3.9486,-3.0194,7.0792,2.5002
-0.9748,3.9482,-2.9997,7.405,2.5002
-0.9775,3.9478,-2.9794,7.7414,2.5002
-0.9801,3.9473,-2.9585,8.0877,2.5002
-0.9827,3.9468,-2.937,8.4431,2.5002
-0.9853,3.9462,-2.9148,8.8064,2.5002
-0.9877,3.9456,-2.892,9.1763,2.5002
-0.9902,3.9449,-2.8686,9.5514,2.5002
-0.9926,3.9441,-2.8445,9.9296,2.5002
-0.9949,3.9434,-2.8198,10.309,2.5002
-0.9972,3.9425,-2.7945,10.6871,2.5002
-0.9995,3.9417,-2.7686,11.0614,2.5002
-1.0017,3.9407,-2.7421,11.4289,2.5002
-1.0038,3.9397,-2.715,11.7866,2.5002
-1.0059,3.9387,-2.6873,12.1311,2.5002
-1.008,3.9376,-2.6591,12.4592,2.5002
-1.01,3.9365,-2.6304,12.7673,2.5002
-1.0119,3.9354,-2.6012,13.052,2.5002
-1.0138,3.9341,-2.5716,13.3099,2.5002
-1.0157,3.9329,-2.5415,13.5378,2.5002
-1.0175,3.9315,-2.5112,13.7328,2.5002
-1.0192,3.9302,-2.4805,13.8921,2.5002
-1.0209,3.9288,-2.4497,14.0136,2.5003
-1.0226,3.9273,-2.4186,14.0957,2.5003
-1.0242,3.9258,-2.3874,8.808,2.5003
-1.0258,3.9242,-2.3562,1.838,2.5003
-1.0273,3.9227,-2.3721,7.5859,2.5002
-1.0289,3.9212,-2.3884,7.9492,2.5002
-1.0305,3.9198,-2.4053,8.3288,2.5002
-1.032,3.9185,-2.4228,8.7249,2.5002
-1.0336,3.9171,-2.4407,9.1374,2.5002
-1.0352,3.9159,-2.4593,9.5664,2.5002
-1.0367,3.9146,-2.4784,10.0115,2.5002
-1.0383,3.9135,-2.4981,10.4723,2.5002
-1.0398,3.9124,-2.5184,10.948,2.5002
-1.0414,3.9113,-2.5393,11.4378,2.5002
-1.043,3.9103,-2.5608,11.9403,2.5002
-1.0445,3.9093,-2.583,12.4541,2.5002
-1.0461,3.9083,-2.6058,12.9773,2.5002
-1.0477,3.9075,-2.6292,13.5077,2.5002
-1.0492,3.9066,-2.6533,14.0426,2.5002
-1.0508,3.9059,-2.6779,14.5791,2.5002
-1.0523,3.9051,-2.7033,15.1139,2.5002
-1.0539,3.9044,-2.7292,15.6431,2.5002
-1.0555,3.9038,-2.7557,16.1629,2.5002
-1.057,3.9032,-2.7828,16.6687,2.5002
-1.0586,3.9027,-2.8105,17.156,2.5002
-1.0602,3.9022,-2.8387,17.62,2.5002
-1.0617,3.9018,-2.8674,18.0557,2.5002
-1.0633,3.9014,-2.8966,18.4584,2.5002
-1.0648,3.901,-2.9262,18.8231,2.5002
-1.0664,3.9007,-2.9562,19.1454,2.5002
-1.068,3.9005,-2.9866,19.4211,2.5002
-1.0695,3.9003,-3.0172,19.6464,2.5002
-1.0711,3.9001,-3.0481,19.8183,2.5002
-1.0727,3.9,-3.0792,19.9343,2.5002
-1.0742,3.9,-3.1104,5.0763,2.5003
-1.0758,3.9,3.1416,23.7555,2.5003
-1.0774,3.8999,-3.0811,34.4486,2.5003
-1.0791,3.8997,-3.0245,30.9394,2.5003
-1.0808,3.8994,-2.9718,27.6679,2.5003
-1.0825,3.899,-2.9229,24.6707,2.5003
-1.0843,3.8985,-2.8776,21.9606,2.5003
-1.0862,3.8979,-2.8357,19.534,2.5003
-1.0881,3.8973,-2.7969,17.3765,2.5003
-1.09,3.8965,-2.7611,15.4678,2.5003
-1.092,3.8956,-2.7279,13.7847,2.5003
-1.0941,3.8946,-2.6972,12.3036,2.5003
-1.0962,3.8936,-2.6687,11.0015,2.5003
-1.0983,3.8924,-2.6422,9.8568,2.5003
-1.1005,3.8911,-2.6177,8.8501,2.5003
-1.1028,3.8897,-2.5948,7.9638,2.5003
-1.1051,3.8883,-2.5735,7.1826,2.5003
-1.1074,3.8867,-2.5536,6.4929,2.5003
-1.1098,3.8851,-2.535,5.8827,2.5003
-1.1123,3.8833,-2.5176,5.342,2.5003
-1.1147,3.8814,-2.5012,4.8618,2.5003
-1.1173,3.8795,-2.4859,4.4344,2.5003
-1.1199,3.8774,-2.4715,4.0533,2.5003
-1.1225,3.8753,-2.4579,3.7126,2.5003
-1.1252,3.873,-2.4451,3.4074,2.5003
-1.1279,3.8707,-2.433,3.1334,2.5003
-1.1307,3.8683,-2.4215,2.8869,2.5003
-1.1335,3.8657,-2.4107,2.6647,2.5003
-1.1364,3.8631,-2.4004,2.464,2.5003
-1.1394,3.8604,-2.3907,2.2823,2.5003
-1.1423,3.8575,-2.3814,2.1175,2.5003
-1.1454,3.8546,-2.3726,1.9677,2.5003
-1.1484,3.8516,-2.3642,1.8206,2.5003
-1.1516,3.8484,-2.3562,1.8206,2.5002
-1.1546,3.8454,-2.3482,1.9677,2.5001
-1.1575,3.8423,-2.3398,2.1175,2.5
-1.1604,3.8394,-2.331,2.2823,2.5
-1.1631,3.8364,-2.3217,2.464,2.5
-1.1657,3.8335,-2.312,2.6647,2.5
-1.1683,3.8307,-2.3017,2.8869,2.5
-1.1707,3.8279,-2.2909,3.1334,2.5
-1.173,3.8252,-2.2794,3.4074,2.5
-1.1753,3.8225,-2.2673,3.7126,2.5
-1.1774,3.8199,-2.2545,4.0533,2.5
-1.1795,3.8173,-2.2409,4.4344,2.5
-1.1814,3.8147,-2.2265,4.8618,2.5
-1.1833,3.8123,-2.2112,5.342,2.5
-1.1851,3.8098,-2.1948,5.8827,2.5
-1.1867,3.8074,-2.1774,6.4929,2.5
-1.1883,3.8051,-2.1588,7.1826,2.5
-1.1897,3.8028,-2.1389,7.9638,2.5
-1.1911,3.8005,-2.1176,8.8501,2.5
-1.1924,3.7983,-2.0947,9.8568,2.5
-1.1936,3.7962,-2.0701,11.0015,2.5
-1.1946,3.7941,-2.0437,12.3036,2.5
-1.1956,3.792,-2.0152,13.7847,2.5
-1.1965,3.79,-1.9845,15.4678,2.5
-1.1973,3.7881,-1.9513,17.3765,2.5
-1.1979,3.7862,-1.9154,19.534,2.5
-1.1985,3.7843,-1.8767,21.9606,2.5
-1.199,3.7825,-1.8348,24.6707,2.5
-1.1994,3.7808,-1.7895,27.6679,2.5
-1.1997,3.7791,-1.7406,30.9394,2.5
-1.1999,3.7774,-1.6879,34.4486,2.5
-1.2,3.7758,-1.6313,23.7555,2.5
-1.2,3.7742,-1.5708,5.0763,2.5
-1.2,3.7727,-1.602,19.9343,2.5
-1.2001,3.7711,-1.6332,19.8183,2.5
-1.2003,3.7695,-1.6643,19.6464,2.5
-1.2005,3.768,-1.6952,19.4211,2.5
-1.2007,3.7664,-1.7258,19.1454,2.5
-1.201,3.7648,-1.7561,18.8231,2.5
-1.2014,3.7633,-1.7862,18.4584,2.5
-1.2018,3.7617,-1.8158,18.0557,2.5
-1.2022,3.7602,-1.845,17.62,2.5
-1.2027,3.7586,-1.8737,17.156,2.5
-1.2032,3.757,-1.9019,16.6687,2.5
-1.2038,3.7555,-1.9296,16.1629,2.5
-1.2044,3.7539,-1.9567,15.6431,2.5
-1.2051,3.7523,-1.9832,15.1139,2.5
-1.2059,3.7508,-2.0091,14.5791,2.5
