# x_m,y_m,w_tr_right_m,w_tr_left_m
5.650000000000002,11.400000000000002,1.5,2.1840329667841556
5.600000000000001,11.350000000000001,1.55,2.150581316760657
5.400000000000002,11.350000000000001,1.5572411502397436,2.219234102117215
5.199999999999999,11.150000000000002,1.4637281168304448,2.127204738618265
5.199999999999999,11.100000000000001,1.4713938969562161,2.0838665984174707
5.150000000000002,11.05,1.4317821063276355,2.0670026608594387
5.150000000000002,11.000000000000004,1.4430869689661812,2.024845673131659
5.050000000000001,10.900000000000002,1.3647344063956182,2.0
5.050000000000001,10.850000000000001,1.3729530217745982,1.960229578391266
5.0,10.8,1.3341664064126335,1.9525624189766635
5.0,10.750000000000004,1.3462912017836262,1.9144189719076647
4.900000000000002,10.650000000000002,1.2816005617976298,1.9091883092036785
4.900000000000002,10.600000000000001,1.2980754985747172,1.8741664813991314
4.800000000000001,10.500000000000004,1.2349089035228469,1.8821530224718712
4.800000000000001,10.450000000000003,1.2539936203984454,1.8506755523321747
4.75,10.400000000000002,1.2298373876248845,1.8601075237738276
4.75,10.350000000000001,1.252996408614167,1.8309833423600557
4.699999999999999,10.3,1.2257650672131264,1.8445866745696717
4.699999999999999,10.250000000000004,1.2369316876852983,1.8179658962697844
4.650000000000002,10.200000000000003,1.2020815280171309,1.8357559750685821
4.650000000000002,10.100000000000001,1.216552506059644,1.788854381999832
4.600000000000001,10.05,1.176860229593982,1.812456896039186
4.600000000000001,9.950000000000003,1.2010412149464313,1.77341478509682
4.550000000000001,9.900000000000002,1.1543396380615196,1.8027756377319948
4.550000000000001,9.750000000000004,1.176860229593982,1.7585505395068974
4.5,9.700000000000003,1.140175425099138,1.795132307101624
4.5,9.100000000000001,1.1884864324004714,1.75
4.449999999999999,9.05,1.1500000000000001,1.8006943105369109
4.449999999999999,7.800000000000001,1.2747548783981963,1.85
4.400000000000002,7.75,1.2369316876852983,1.9000000000000001
4.400000000000002,7.150000000000002,1.2854960132182442,1.8607794065928396
4.350000000000001,7.100000000000001,1.25,1.905911855254592
4.350000000000001,6.050000000000001,1.3086252328302401,1.8828170383762732
4.300000000000001,6.0,1.2658988901172163,1.9235384061671343
4.300000000000001,5.600000000000001,1.3152946437965907,1.9000000000000001
4.25,5.550000000000001,1.2747548783981963,1.9500000000000002
4.25,5.200000000000001,1.3865424623862048,1.9500000000000002
4.199999999999999,5.150000000000002,1.3647344063956182,2.0
4.199999999999999,5.050000000000001,1.4150971698084907,2.0
4.150000000000002,5.000000000000002,1.4008925726121901,2.0500000000000003
4.150000000000002,4.900000000000002,1.4603081866510235,2.039607805437114
4.100000000000001,4.850000000000001,1.4534441853748634,2.0796634343085425
4.100000000000001,4.800000000000001,1.4866068747318506,2.0718349355100663
4.050000000000001,4.750000000000002,1.4849242404917498,2.1148285982556603
4.050000000000001,4.700000000000001,1.520690632574555,2.109502310972899
4.0,4.650000000000002,1.5239750654128172,2.155226206225231
4.0,4.600000000000001,1.5620499351813308,2.1523243250030886
3.950000000000001,4.550000000000001,1.5700318468107584,2.200568108466539
3.950000000000001,4.500000000000002,1.6101242188104619,2.2
3.9000000000000004,4.450000000000001,1.6224980739587953,2.25
3.9000000000000004,4.400000000000002,1.6643316977093239,2.25
3.8000000000000007,4.300000000000001,1.7000000000000002,2.3345235059857505
3.6500000000000004,4.300000000000001,1.632482771731451,2.313547060251855
3.6000000000000014,4.250000000000002,1.6552945357246849,2.2588713996153036
3.3000000000000007,4.250000000000002,1.5524174696260025,2.25
3.25,4.200000000000001,1.5890248582070705,2.2
2.75,4.200000000000001,1.5508062419270825,2.1592822881689187
2.700000000000001,4.250000000000002,1.503329637837291,2.2051077071199945
2.3500000000000014,4.250000000000002,1.55,2.1587033144922905
2.3000000000000007,4.300000000000001,1.5,2.19658826364888
1.4000000000000004,4.300000000000001,1.5700318468107584,2.186892772862904
1.3500000000000014,4.350000000000001,1.5297058540778357,2.23606797749979
0.6000000000000014,4.350000000000001,1.5508062419270825,2.15
0.5500000000000007,4.400000000000002,1.503329637837291,2.2
-0.4499999999999993,4.400000000000002,1.6278820596099708,2.3086792761230392
-0.5,4.350000000000001,1.6867127793433,2.2770595073471402
-0.7999999999999989,4.350000000000001,1.7000000000000002,2.39269722280108
-0.8499999999999996,4.300000000000001,1.75,2.3706539182259396
-1.0,4.300000000000001,1.7507141400011599,2.438237068047322
