# x_m,y_m,w_tr_right_m,w_tr_left_m
-70.13175914210505,53.824802741378676,0.9559008082431983,1.044888759629464
-70.18971914210505,53.76684274137868,1.0005447300345947,0.992115390869429
-70.82727914210506,53.76684274137868,0.9559008082431983,1.04328
-70.88523914210505,53.70888274137867,1.0005447300345947,0.98532
-71.34891914210506,53.70888274137867,0.9559008082431983,1.04328
-71.40687914210505,53.65092274137868,1.0005447300345947,0.98532
-71.81259914210506,53.65092274137868,0.9559008082431983,1.04328
-71.87055914210505,53.592962741378685,1.0005447300345947,0.98532
-72.27627914210505,53.592962741378685,0.9435204417499389,1.04328
-72.33423914210505,53.535002741378676,0.992115390869429,0.98532
-72.68199914210506,53.535002741378676,0.9559008082431983,1.04328
-72.73995914210505,53.47704274137868,1.0005447300345947,0.98532
-73.08771914210506,53.47704274137868,0.9559008082431983,1.04328
-73.14567914210505,53.41908274137867,1.0005447300345947,0.98532
-73.49343914210506,53.41908274137867,0.9559008082431983,1.04328
-73.55139914210505,53.36112274137868,1.0005447300345947,0.98532
-73.95711914210506,53.36112274137868,0.9559008082431983,1.04328
-74.01507914210505,53.303162741378685,1.0005447300345947,0.98532
-74.47875914210505,53.303162741378685,0.9559008082431983,1.04328
-74.53671914210506,53.24520274137868,1.0005447300345947,0.98532
-74.65263914210506,53.24520274137868,0.9870232337690943,0.992115390869429
-74.65263914210506,53.18724274137868,1.044888759629464,0.9345769181827678
-74.88447914210505,52.95540274137868,1.27512,0.7534799999999999
-74.88447914210505,52.89744274137868,1.33308,0.6955199999999999
-74.94243914210506,52.839482741378674,1.3910399999999998,0.63756
-74.94243914210506,52.78152274137868,1.4489999999999998,0.5796
-75.00039914210505,52.72356274137867,1.5069599999999999,0.5248501226064447
-75.00039914210505,52.66560274137868,1.5649199999999999,0.4672884590913839
-75.05835914210505,52.60764274137868,1.6166580729393583,0.4219551691826988
-75.05835914210505,52.549682741378675,1.672826414425597,0.3665712263667185
-75.11631914210506,52.49172274137868,1.7164382083838614,0.33796197182523363
-75.11631914210506,52.37580274137868,1.8301047825739376,0.24590345422543375
-75.17427914210505,52.31784274137868,1.8709502364306754,0.25920499995177565
-75.17427914210505,51.970082741378675,1.7522718117917666,0.23184
-75.11631914210506,51.91212274137868,1.7694420056051567,0.17387999999999998
-75.11631914210506,51.79620274137868,1.7046547404093297,0.2089777519258928
-75.05835914210505,51.738242741378684,1.7203480954737036,0.2089777519258928
-75.05835914210505,51.62232274137868,1.6393563615028919,0.2898
-75.00039914210505,51.56436274137867,1.6414042778060498,0.2898
-75.00039914210505,51.390482741378676,1.5301879084609182,0.3711250808016079
-74.94243914210506,51.33252274137868,1.5433040447040887,0.3711250808016079
-74.94243914210506,51.21660274137868,1.4754207253526026,0.45268207121554965
-74.88447914210505,51.158642741378685,1.4754207253526026,0.45268207121554965
-74.88447914210505,51.04272274137868,1.393452907277458,0.5343647967446957
-74.82651914210506,50.984762741378674,1.393452907277458,0.5343647967446957
-74.82651914210506,50.868842741378685,1.3114850892023135,0.6161232513061002
-74.76855914210506,50.81088274137868,1.3114850892023135,0.6161232513061002
-74.76855914210506,50.694962741378674,1.229517271127169,0.6979308217868014
-74.71059914210505,50.63700274137868,1.229517271127169,0.6979308217868014
-74.71059914210505,50.52108274137868,1.1475494530520243,0.7797720497683922
-74.65263914210506,50.46312274137868,1.150473150664543,0.7797720497683922
-74.65263914210506,50.34720274137868,1.0781183207793104,0.8616373445945805
-74.59467914210505,50.28924274137867,1.0935870928280014,0.8616373445945805
-74.59467914210505,50.17332274137868,1.0254170765108215,0.9435204417499389
-74.53671914210506,50.115362741378675,1.0254170765108215,0.9435204417499389
-74.53671914210506,50.05740274137868,0.983613816901735,0.983613816901735
-69.95787914210506,45.47856274137868,0.983613816901735,0.983613816901735
-69.95787914210506,45.42060274137867,0.9435204417499389,1.0138859154757007
-67.92927914210506,43.392002741378676,0.983613816901735,0.983613816901735
-67.92927914210506,43.33404274137868,0.9435204417499389,1.0138859154757007
-65.84271914210505,41.247482741378676,0.983613816901735,0.983613816901735
-65.84271914210505,41.18952274137868,0.9435204417499389,1.0138859154757007
-64.27779914210505,39.62460274137868,0.983613816901735,0.983613816901735
