# x_m,y_m,w_tr_right_m,w_tr_left_m
1.3500000000000014,4.410000000000001,1.7969581845386249,1.8404594065928397
1.3000000000000007,4.36,1.8404594065928397,1.7969581845386249
1.0000000000000018,4.36,1.7969581845386249,1.8404594065928397
0.9500000000000011,4.31,1.8404594065928397,1.7969581845386249
0.6500000000000004,4.31,1.7969581845386249,1.8404594065928397
0.6000000000000014,4.260000000000001,1.8404594065928397,1.7969581845386249
0.3500000000000014,4.260000000000001,1.813392082089225,1.8478341692269407
0.3000000000000007,4.21,1.8538464813991316,1.8140736327844142
0.15000000000000036,4.21,1.8296800000000002,1.8618330224718713
0.10000000000000142,4.160000000000001,1.8618330224718713,1.8296800000000002
-0.049999999999998934,4.160000000000001,1.8235888914585776,1.8823097590440447
-0.09999999999999964,4.11,1.8624970383762733,1.8303555523321748
-0.6499999999999986,4.11,1.8045087590894662,1.8357511193270586
-0.6999999999999993,4.06,1.8464954702594474,1.7907570276274836
-0.9999999999999982,4.06,1.8045087590894662,1.8478341692269407
-1.049999999999999,4.010000000000001,1.8464954702594474,1.8140736327844142
-1.1999999999999993,4.010000000000001,1.8323807313648908,1.8618330224718713
-1.2499999999999982,3.96,1.8724293230747702,1.8296800000000002
-1.3999999999999986,3.96,1.8464954702594474,1.8836232764659773
-1.4499999999999993,3.910000000000001,1.8901773174542802,1.8585094228055938
-1.549999999999999,3.910000000000001,1.8823097590440447,1.9032184061671344
-1.5999999999999996,3.8600000000000003,1.9213287838947601,1.8836232764659773
-1.6999999999999993,3.8600000000000003,1.9032184061671344,1.9354407215607947
-1.7499999999999982,3.8099999999999996,1.9456403251337502,1.9213287838947601
-1.799999999999999,3.8099999999999996,1.939909578391266,1.9500860495238035
-1.8499999999999996,3.7600000000000007,1.9809296096189504,1.939909578391266
