# x_m,y_m,w_tr_right_m,w_tr_left_m
3.79,1.8600000000000003,0.3535533905932738,0.9433981132056604
3.8400000000000007,1.81,0.316227766016838,0.9433981132056604
3.8899999999999997,1.81,0.3354101966249685,0.9013878188659974
3.9899999999999993,1.71,0.32015621187164245,0.8845903006477066
3.9899999999999993,1.6100000000000003,0.2692582403567252,0.9545941546018393
4.04,1.56,0.304138126514911,0.9545941546018393
4.04,1.21,0.36055512754639896,1.0770329614269007
3.9899999999999993,1.1600000000000001,0.3354101966249685,1.1423659658795864
3.9899999999999993,1.06,0.3905124837953327,1.1672617529928753
3.8899999999999997,0.96,0.40311288741492746,1.25
3.8400000000000007,0.96,0.38078865529319544,1.25
3.79,0.9100000000000001,0.3905124837953327,1.2000000000000002
3.7399999999999993,0.9100000000000001,0.36055512754639896,1.2000000000000002
3.6900000000000004,0.8600000000000001,0.38078865529319544,1.1500000000000001
3.5900000000000007,0.8600000000000001,0.3354101966249685,1.1500000000000001
3.54,0.81,0.36055512754639896,1.1
3.4899999999999993,0.81,0.3354101966249685,1.1
3.4400000000000004,0.76,0.36055512754639896,1.05
3.3400000000000007,0.76,0.316227766016838,1.05
3.29,0.71,0.3354101966249685,1.0
3.2399999999999993,0.71,0.316227766016838,1.0
3.1900000000000004,0.6600000000000001,0.32015621187164245,0.9500000000000001
3.09,0.6600000000000001,0.2692582403567252,0.9500000000000001
3.04,0.6100000000000001,0.304138126514911,0.9
2.8899999999999997,0.6100000000000001,0.25495097567963926,0.9
2.84,0.56,0.30000000000000004,0.8500000000000001
2.79,0.56,0.30000000000000004,0.8500000000000001
2.74,0.6100000000000001,0.25495097567963926,0.9
2.59,0.6100000000000001,0.304138126514911,0.9
2.54,0.6600000000000001,0.2692582403567252,0.9500000000000001
2.4400000000000004,0.6600000000000001,0.32015621187164245,0.9513148795220223
2.3899999999999997,0.71,0.30000000000000004,1.004987562112089
1.1900000000000004,0.71,0.316227766016838,0.9617692030835672
1.1399999999999997,0.76,0.29154759474226505,1.004987562112089
1.04,0.76,0.3535533905932738,1.0
0.9900000000000002,0.81,0.35000000000000003,1.05
0.54,0.81,0.304138126514911,1.05
0.4900000000000002,0.76,0.35000000000000003,1.0
0.3899999999999997,0.76,0.35000000000000003,0.982344135219425
0.33999999999999986,0.81,0.30000000000000004,1.019803902718557
-0.16000000000000014,0.81,0.35000000000000003,0.982344135219425
-0.20999999999999996,0.8600000000000001,0.30000000000000004,1.019803902718557
-0.71,0.8600000000000001,0.35000000000000003,0.9962429422585638
-0.7599999999999998,0.9100000000000001,0.304138126514911,1.0307764064044151
-0.96,0.9100000000000001,0.35000000000000003,1.0012492197250393
-1.0100000000000002,0.96,0.304138126514911,1.05
-1.21,0.96,0.3535533905932738,1.0307764064044151
-1.2600000000000002,1.01,0.316227766016838,1.0688779163215976
-1.3600000000000003,1.01,0.36055512754639896,1.0
-1.4100000000000001,1.06,0.3535533905932738,0.9486832980505139
-1.4100000000000001,1.11,0.32015621187164245,0.9340770846134703
-1.46,1.1600000000000001,0.3354101966249685,0.873212459828649
-1.46,1.4100000000000001,0.316227766016838,0.8381527307120106
-1.4100000000000001,1.46,0.29154759474226505,0.873212459828649
-1.4100000000000001,1.5100000000000002,0.32015621187164245,0.8631338250816034
-1.2600000000000002,1.6600000000000001,0.3640054944640259,0.9848857801796105
-1.1100000000000003,1.6600000000000001,0.35000000000000003,1.1236102527122116
-1.06,1.71,0.4,1.1543396380615196
-0.8600000000000003,1.71,0.42720018726587655,1.3462912017836262
-0.8100000000000005,1.7600000000000002,0.49244289008980524,1.3829316685939332
-0.5099999999999998,1.7600000000000002,0.55,1.5435349040433133
-0.45999999999999996,1.71,0.5,1.6101242188104619
-0.2599999999999998,1.71,0.5220153254455275,1.520690632574555
-0.20999999999999996,1.6600000000000001,0.49244289008980524,1.5435349040433133
0.040000000000000036,1.6600000000000001,0.5,1.4300349646075092
0.08999999999999986,1.6100000000000003,0.45276925690687087,1.4422205101855958
0.1900000000000004,1.6100000000000003,0.47434164902525694,1.3892443989449805
0.2400000000000002,1.56,0.447213595499958,1.4089002803605373
0.8899999999999997,1.56,0.4,1.1236102527122116
0.9400000000000004,1.5100000000000002,0.35000000000000003,1.1543396380615196
1.3399999999999999,1.5100000000000002,0.40311288741492746,1.1
1.3899999999999997,1.46,0.3905124837953327,1.1500000000000001
1.4400000000000004,1.46,0.4242640687119285,1.1500000000000001
1.4900000000000002,1.4100000000000001,0.38078865529319544,1.2000000000000002
1.54,1.46,0.41231056256176607,1.1500000000000001
2.34,1.46,0.4,1.3124404748406688
2.3899999999999997,1.5100000000000002,0.45276925690687087,1.2816005617976298
2.4400000000000004,1.46,0.41231056256176607,1.3462912017836262
2.8899999999999997,1.46,0.47434164902525694,1.5297058540778357
2.9400000000000004,1.5100000000000002,0.5099019513592785,1.49164338901763
3.04,1.5100000000000002,0.4716990566028302,1.5
3.09,1.56,0.49244289008980524,1.4500000000000002
3.1399999999999997,1.56,0.4716990566028302,1.4500000000000002
3.1900000000000004,1.6100000000000003,0.49244289008980524,1.4000000000000001
3.29,1.6100000000000003,0.447213595499958,1.3756816492197605
3.3400000000000007,1.6600000000000001,0.42720018726587655,1.3124404748406688
3.3400000000000007,1.71,0.447213595499958,1.264911064067352
3.3899999999999997,1.7600000000000002,0.4301162633521314,1.2020815280171309
3.4400000000000004,1.7600000000000002,0.3905124837953327,1.1884864324004714
3.4899999999999993,1.81,0.3905124837953327,1.1236102527122116
3.54,1.81,0.36055512754639896,1.1067971810589328
3.5900000000000007,1.8600000000000003,0.38078865529319544,1.044030650891055
