4.580000000000000071e+00,-6.100000000000000977e-01,5.000000000000000000e+00,0.000000000000000000e+00
4.913333333333333108e+00,-6.100000000000000977e-01,4.833333333333333037e+00,0.000000000000000000e+00
5.246666666666667034e+00,-6.100000000000000977e-01,4.666666666666666963e+00,0.000000000000000000e+00
5.580000000000000071e+00,-6.100000000000000977e-01,4.500000000000000000e+00,0.000000000000000000e+00
5.913333333333333108e+00,-6.100000000000000977e-01,4.333333333333333037e+00,0.000000000000000000e+00
6.246666666666667034e+00,-6.100000000000000977e-01,4.166666666666666963e+00,0.000000000000000000e+00
6.580000000000000071e+00,-6.100000000000000977e-01,4.000000000000000000e+00,0.000000000000000000e+00
6.913333333333333997e+00,-6.100000000000000977e-01,3.833333333333333037e+00,0.000000000000000000e+00
7.246666666666666146e+00,-6.100000000000000977e-01,3.666666666666666963e+00,0.000000000000000000e+00
7.580000000000000071e+00,-6.100000000000000977e-01,3.500000000000000000e+00,0.000000000000000000e+00
7.913333333333333997e+00,-6.100000000000000977e-01,3.333333333333333037e+00,0.000000000000000000e+00
8.246666666666666146e+00,-6.100000000000000977e-01,3.166666666666666963e+00,0.000000000000000000e+00
8.580000000000000071e+00,-6.100000000000000977e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.969426873145060597e+00,-5.391378324263542687e-01,3.000000000000000000e+00,1.799958810860740610e-01
9.315102453621475931e+00,-3.453336723592488333e-01,3.000000000000000000e+00,5.109855302900576657e-01
9.591920988178035401e+00,-6.116618960512143488e-02,3.000000000000000000e+00,7.984974700221558752e-01
9.792054411035534756e+00,2.817698126579548656e-01,3.000000000000000000e+00,1.042531699458356886e+00
9.919951396597548765e+00,6.579749398764802581e-01,3.000000000000000000e+00,1.243088217901283210e+00
9.987461060155677472e+00,1.049778813698437618e+00,3.200000000000000178e+00,1.400167024779185754e+00
1.001013123291725115e+01,1.446873382520572626e+00,3.399999999999999911e+00,1.513768119645121146e+00
1.000492156791462328e+01,1.844681510838128258e+00,3.600000000000000089e+00,1.583891502176355992e+00
9.989113616272966567e+00,2.242248009452939783e+00,3.799999999999999822e+00,1.610537172173855502e+00
9.980000000000000426e+00,2.639999999999999680e+00,4.000000000000000000e+00,1.593705129562023037e+00
9.980000000000000426e+00,3.164999999999999591e+00,4.099999999999999645e+00,1.570796326794896558e+00
9.980000000000000426e+00,3.689999999999999503e+00,4.200000000000000178e+00,1.570796326794896558e+00
9.980000000000000426e+00,4.023333333333332540e+00,4.100000000000000533e+00,1.570796326794896558e+00
9.980000000000000426e+00,4.356666666666666465e+00,4.000000000000000000e+00,1.570796326794896558e+00
9.980000000000000426e+00,4.689999999999999503e+00,3.900000000000000355e+00,1.570796326794896558e+00
9.980000000000000426e+00,5.023333333333332540e+00,3.800000000000000266e+00,1.570796326794896558e+00
9.980000000000000426e+00,5.356666666666666465e+00,3.700000000000000178e+00,1.570796326794896558e+00
9.980000000000000426e+00,5.689999999999999503e+00,3.600000000000000089e+00,1.570796326794896558e+00
9.980000000000000426e+00,6.023333333333333428e+00,3.500000000000000000e+00,1.570796326794896558e+00
9.980000000000000426e+00,6.356666666666665577e+00,3.399999999999999911e+00,1.570796326794896558e+00
9.980000000000000426e+00,6.689999999999999503e+00,3.300000000000000266e+00,1.570796326794896558e+00
9.980000000000000426e+00,7.023333333333333428e+00,3.200000000000000178e+00,1.570796326794896558e+00
9.980000000000000426e+00,7.356666666666665577e+00,3.099999999999999645e+00,1.570796326794896558e+00
9.980000000000000426e+00,7.689999999999999503e+00,3.000000000000000000e+00,1.570796326794896558e+00
9.912355018730957923e+00,8.073157830810373525e+00,3.000000000000000000e+00,1.745541656229309568e+00
9.726728608150473576e+00,8.415596876954946737e+00,3.000000000000000000e+00,2.067531942682887092e+00
9.453220592574421488e+00,8.693460882359790531e+00,3.000000000000000000e+00,2.348294380935711967e+00
9.121324969430656182e+00,8.898670505455463342e+00,3.000000000000000000e+00,2.587828970337248791e+00
8.755256235566314160e+00,9.034564355572763716e+00,3.000000000000000000e+00,2.786135710334216586e+00
8.372229250452342342e+00,9.111561203933812081e+00,3.200000000000000178e+00,2.943214600469584052e+00
7.982714515825667156e+00,9.143779868787197174e+00,3.399999999999999911e+00,3.059065640381992690e+00
7.591781553882112732e+00,9.146869798373288063e+00,3.600000000000000089e+00,3.133688829805315379e+00
7.200918550768078852e+00,9.136903949520892354e+00,3.799999999999999822e+00,-3.116101138611290899e+00
6.810000000000000497e+00,9.130000000000000782e+00,4.000000000000000000e+00,-3.123933650585259514e+00
6.499800000000000466e+00,9.130000000000000782e+00,4.099999999999999645e+00,3.141592653589793116e+00
6.189600000000000435e+00,9.130000000000000782e+00,4.200000000000000178e+00,3.141592653589793116e+00
5.879400000000000404e+00,9.130000000000000782e+00,4.299999999999999822e+00,3.141592653589793116e+00
