x,y,psi,kappa,v
-3.7384,0.0142,2.9632,29.0347,3.016
-3.7416,0.0158,2.6779,57.5544,3.0231
-3.7449,0.0176,2.6382,8.1934,3.0302
-3.7485,0.0198,2.6052,6.3383,3.0374
-3.7524,0.0222,2.5773,4.9928,3.0447
-3.7565,0.025,2.5536,3.9964,3.052
-3.7608,0.028,2.5331,3.2446,3.0595
-3.7654,0.0313,2.5153,2.6678,3.067
-3.7703,0.0349,2.4997,2.2185,3.0745
-3.7754,0.0388,2.4859,1.8636,3.0822
-3.7807,0.043,2.4736,1.5799,3.0898
-3.7862,0.0475,2.4626,1.3505,3.0975
-3.7921,0.0523,2.4527,1.1631,3.1049
-3.7981,0.0574,2.4437,1.0086,3.1119
-3.8044,0.0628,2.4355,0.8802,3.1181
-3.8109,0.0684,2.4281,0.7725,3.1232
-3.8177,0.0744,2.4212,0.6816,3.1267
-3.8248,0.0806,2.415,0.6044,3.1283
-3.832,0.0872,2.4091,0.5383,3.1274
-3.8396,0.094,2.4038,0.4815,3.1238
-3.8473,0.1011,2.3988,0.4324,3.1172
-3.8553,0.1086,2.3942,0.3897,3.1073
-3.8636,0.1163,2.3898,0.3525,3.0939
-3.8721,0.1243,2.3858,0.3198,3.077
-3.8808,0.1326,2.382,0.291,3.0565
-3.8898,0.1412,2.3784,0.2656,3.0323
-3.899,0.1501,2.3751,0.243,3.0045
-3.9085,0.1592,2.3719,0.2229,2.9732
-3.9182,0.1687,2.3689,0.205,2.9384
-3.9282,0.1785,2.3661,0.1889,2.9
-3.9384,0.1885,2.3634,0.1745,2.8583
-3.9488,0.1989,2.3609,0.1615,2.8134
-3.9595,0.2095,2.3585,0.1859,2.7654
-3.9705,0.2205,2.3562,0.2582,2.7218
-3.9812,0.2313,2.3516,0.3131,2.69
-3.9916,0.2419,2.3469,0.3309,2.6651
-4.0018,0.2524,2.342,0.3501,2.642
-4.0118,0.2628,2.337,0.3708,2.6206
-4.0215,0.273,2.3317,0.3931,2.6012
-4.031,0.283,2.3262,0.4172,2.5835
-4.0402,0.2929,2.3205,0.4433,2.5677
-4.0492,0.3027,2.3146,0.4715,2.5537
-4.0579,0.3123,2.3084,0.5021,2.5414
-4.0664,0.3218,2.3019,0.5354,2.5309
-4.0747,0.3311,2.2952,0.5716,2.5221
-4.0827,0.3403,2.2881,0.611,2.5149
-4.0904,0.3493,2.2808,0.6541,2.5092
-4.098,0.3582,2.2731,0.7011,2.505
-4.1052,0.367,2.265,0.7526,2.5021
-4.1123,0.3755,2.2565,0.8091,2.5005
-4.1191,0.384,2.2476,0.8712,2.5
-4.1256,0.3923,2.2383,0.9396,2.5005
-4.1319,0.4004,2.2285,1.015,2.5019
-4.1379,0.4085,2.2182,1.0984,2.5041
-4.1438,0.4163,2.2073,1.1907,2.5069
-4.1493,0.424,2.1958,1.2931,2.5104
-4.1546,0.4316,2.1837,1.407,2.5143
-4.1597,0.439,2.1708,1.5338,2.5186
-4.1646,0.4463,2.1572,1.6754,2.5234
-4.1692,0.4534,2.1428,1.8338,2.5284
-4.1735,0.4604,2.1275,2.0114,2.5338
-4.1776,0.4672,2.1112,2.2109,2.5394
-4.1815,0.4739,2.0939,2.4353,2.5454
-4.1851,0.4805,2.0754,2.6883,2.5516
-4.1884,0.4869,2.0556,2.335,2.5581
-4.1916,0.4931,2.0344,1.1321,2.5649
-4.1946,0.4993,2.0313,0.4666,2.5709
-4.1977,0.5055,2.0281,0.4801,2.5626
-4.2006,0.5116,2.0248,0.4942,2.5552
-4.2036,0.5176,2.0215,0.5088,2.5489
-4.2065,0.5236,2.0181,0.5239,2.5435
-4.2093,0.5296,2.0146,0.5397,2.5391
-4.2121,0.5355,2.011,0.556,2.5357
-4.2148,0.5414,2.0074,0.573,2.5332
-4.2175,0.5472,2.0037,0.5907,2.5318
-4.2201,0.5529,2.0,0.6091,2.5312
-4.2227,0.5587,1.9961,0.6282,2.5317
-4.2253,0.5643,1.9922,0.6481,2.533
-4.2277,0.5699,1.9882,0.6688,2.5353
-4.2302,0.5755,1.9841,0.6904,2.5385
-4.2326,0.581,1.98,0.7129,2.5426
-4.2349,0.5865,1.9757,0.7363,2.5476
-4.2372,0.5919,1.9713,0.7607,2.5534
-4.2395,0.5973,1.9669,0.7862,2.5601
-4.2417,0.6026,1.9623,0.8127,2.5676
-4.2438,0.6079,1.9577,0.8404,2.5759
-4.2459,0.6131,1.9529,0.8694,2.585
-4.248,0.6183,1.948,0.8996,2.5948
-4.25,0.6234,1.9431,0.9311,2.6054
-4.2519,0.6285,1.938,0.9641,2.6168
-4.2538,0.6335,1.9328,0.9985,2.6288
-4.2557,0.6385,1.9274,1.0346,2.6416
-4.2575,0.6434,1.922,1.0723,2.651
-4.2592,0.6483,1.9164,1.1117,2.6568
-4.2609,0.6531,1.9106,1.153,2.6621
-4.2626,0.6579,1.9047,1.1962,2.6682
-4.2642,0.6627,1.8987,2.1823,2.6752
-4.2658,0.6673,1.8925,4.0436,2.6837
-4.2672,0.6721,1.8679,4.7757,2.693
-4.2686,0.677,1.8438,4.5882,2.7031
-4.2699,0.682,1.8204,4.4032,2.714
-4.2711,0.6871,1.7976,4.2215,2.7258
-4.2721,0.6922,1.7754,4.0439,2.7384
-4.2731,0.6975,1.7539,3.8707,2.752
-4.274,0.7029,1.733,3.7025,2.7664
-4.2748,0.7084,1.7127,3.5396,2.7818
-4.2754,0.7139,1.693,3.3822,2.7981
-4.276,0.7196,1.6739,3.2306,2.8153
-4.2765,0.7254,1.6553,3.0847,2.8334
-4.2769,0.7312,1.6374,2.9447,2.8524
-4.2772,0.7372,1.6199,2.8105,2.8724
-4.2774,0.7432,1.603,2.682,2.8932
-4.2775,0.7494,1.5867,2.5593,2.915
-4.2775,0.7556,1.5708,2.4421,2.9377
-4.2774,0.762,1.5554,2.3303,2.9612
-4.2772,0.7684,1.5405,2.2238,2.9856
-4.2769,0.775,1.5261,2.1224,3.0109
-4.2765,0.7816,1.512,2.0258,3.037
-4.276,0.7883,1.4985,1.934,3.064
-4.2754,0.7952,1.4853,1.8467,3.0918
-4.2748,0.8021,1.4725,1.7637,3.1204
-4.274,0.8091,1.4601,1.6849,3.1499
-4.2731,0.8163,1.4481,1.61,3.18
-4.2721,0.8235,1.4365,1.5389,3.211
-4.2711,0.8308,1.4252,1.4713,3.2427
-4.2699,0.8382,1.4142,1.4071,3.2747
-4.2686,0.8458,1.4035,1.3462,3.3066
-4.2672,0.8534,1.3932,1.2883,3.3382
-4.2658,0.8611,1.3832,1.2707,3.3697
-4.2642,0.8689,1.3734,1.3023,3.401
-4.2626,0.8768,1.3627,1.3071,3.4323
-4.2608,0.8847,1.3521,1.2742,3.4635
-4.2589,0.8926,1.3418,1.242,3.4945
-4.257,0.9006,1.3316,1.2105,3.5253
-4.2549,0.9087,1.3215,1.1797,3.5558
-4.2528,0.9168,1.3117,1.1496,3.586
-4.2505,0.925,1.302,1.1202,3.6159
-4.2482,0.9332,1.2925,1.0915,3.6455
-4.2458,0.9414,1.2831,1.0635,3.6747
-4.2432,0.9497,1.274,1.0362,3.7036
-4.2406,0.9581,1.2649,1.0096,3.732
-4.2379,0.9665,1.256,0.9837,3.76
-4.235,0.9749,1.2473,0.9584,3.7875
-4.2321,0.9834,1.2387,0.9338,3.8145
-4.2291,0.992,1.2303,0.9098,3.841
-4.2259,1.0005,1.222,0.8864,3.8669
-4.2227,1.0092,1.2139,0.8637,3.8923
-4.2194,1.0179,1.2059,0.8416,3.917
-4.216,1.0266,1.198,0.82,3.941
-4.2125,1.0354,1.1903,0.7991,3.9644
-4.2088,1.0442,1.1827,0.7787,3.9871
-4.2051,1.0531,1.1752,0.7589,4.0091
-4.2013,1.0621,1.1679,0.7397,4.0302
-4.1974,1.0711,1.1607,0.721,4.0507
-4.1934,1.0801,1.1536,0.7028,4.0703
-4.1893,1.0892,1.1466,0.6851,4.0891
-4.1851,1.0983,1.1397,0.6679,4.1084
-4.1808,1.1075,1.133,0.6512,4.1316
-4.1764,1.1167,1.1264,0.6349,4.1587
-4.1719,1.126,1.1199,0.6191,4.1868
-4.1673,1.1353,1.1135,0.6038,4.216
-4.1627,1.1447,1.1071,0.5889,4.2462
-4.1579,1.1541,1.101,0.5744,4.2771
-4.153,1.1636,1.0949,0.5603,4.3089
-4.148,1.1731,1.0889,0.5466,4.3413
-4.1429,1.1827,1.083,0.5333,4.3744
-4.1378,1.1923,1.0772,0.5204,4.4079
-4.1325,1.202,1.0714,0.5079,4.442
-4.1271,1.2117,1.0658,0.4957,4.4764
-4.1216,1.2214,1.0603,0.4838,4.5112
-4.1161,1.2313,1.0549,0.4723,4.5463
-4.1104,1.2411,1.0495,0.4611,4.5815
-4.1046,1.251,1.0443,0.4502,4.617
-4.0988,1.261,1.0391,0.4396,4.6526
-4.0928,1.271,1.034,0.4294,4.6882
-4.0868,1.2811,1.029,0.4194,4.724
-4.0806,1.2912,1.024,0.4096,4.7597
-4.0744,1.3013,1.0191,0.4002,4.7954
-4.068,1.3115,1.0144,0.391,4.831
-4.0616,1.3218,1.0096,0.3821,4.8665
-4.055,1.3321,1.005,0.3734,4.9019
-4.0484,1.3424,1.0004,0.3649,4.9371
-4.0417,1.3528,0.9959,0.3567,4.9722
-4.0348,1.3633,0.9915,0.3487,5.0071
-4.0279,1.3738,0.9871,0.3409,5.0417
-4.0209,1.3843,0.9828,0.3334,5.0761
-4.0137,1.3949,0.9786,0.326,5.1103
-4.0065,1.4056,0.9744,0.3189,5.1442
-3.9992,1.4163,0.9703,0.3119,5.1758
-3.9918,1.427,0.9662,0.3051,5.2035
-3.9842,1.4378,0.9622,0.2985,5.2287
-3.9766,1.4486,0.9583,0.2921,5.2532
-3.9689,1.4595,0.9544,0.3893,5.2768
-3.9611,1.4705,0.9505,0.5682,5.3106
-3.953,1.4816,0.9415,0.6201,5.3554
-3.9446,1.4929,0.9328,0.5779,5.4024
-3.9359,1.5045,0.9246,0.5393,5.448
-3.9269,1.5162,0.9167,0.504,5.4922
-3.9176,1.5281,0.9092,0.4717,5.5346
-3.9081,1.5402,0.902,0.4419,5.5754
-3.8982,1.5525,0.8951,0.4146,5.6143
-3.888,1.565,0.8885,0.3894,5.6513
-3.8776,1.5777,0.8821,0.3662,5.6862
-3.8669,1.5906,0.8761,0.3447,5.7192
-3.8558,1.6037,0.8702,0.3249,5.75
-3.8445,1.617,0.8646,0.3065,5.7786
-3.8329,1.6304,0.8592,0.2895,5.8051
-3.821,1.6441,0.854,0.2737,5.8294
-3.8088,1.658,0.849,0.259,5.8514
-3.7962,1.672,0.8442,0.2453,5.8713
-3.7835,1.6863,0.8395,0.2325,5.8889
-3.7704,1.7007,0.835,0.2206,5.9043
-3.757,1.7154,0.8307,0.2095,5.9176
-3.7433,1.7302,0.8265,0.1991,5.9286
-3.7294,1.7453,0.8224,0.1894,5.9374
-3.7151,1.7605,0.8185,0.1803,5.9441
-3.7005,1.7759,0.8147,0.1717,5.9487
-3.6857,1.7916,0.811,0.1637,5.9512
-3.6706,1.8074,0.8075,0.1562,5.9515
-3.6551,1.8234,0.804,0.1491,5.9498
-3.6394,1.8396,0.8007,0.1425,5.9492
-3.6234,1.856,0.7974,0.1362,5.9546
-3.6071,1.8726,0.7943,0.1303,5.9636
-3.5905,1.8894,0.7912,0.1247,5.9709
-3.5736,1.9064,0.7883,0.119,5.9765
-3.5564,1.9236,0.7854,0.1185,5.9802
-3.5394,1.9405,0.7825,0.1231,5.9832
-3.5225,1.9572,0.7796,0.1274,5.9868
-3.5057,1.9737,0.7766,0.132,5.9908
-3.4891,1.9899,0.7735,0.1368,5.9953
-3.4727,2.0059,0.7703,0.1418,6.0001
-3.4564,2.0216,0.7671,0.147,6.0052
-3.4402,2.0371,0.7638,0.1526,6.0106
-3.4242,2.0523,0.7604,0.1583,6.0162
-3.4083,2.0673,0.7569,0.1644,6.0219
-3.3926,2.082,0.7534,0.1708,6.0276
-3.377,2.0965,0.7497,0.1775,6.0332
-3.3616,2.1108,0.7459,0.1846,6.0387
-3.3463,2.1248,0.7421,0.192,6.0439
-3.3312,2.1386,0.7381,0.1999,6.0488
-3.3162,2.1521,0.7341,0.2081,6.0533
-3.3013,2.1654,0.7299,0.2168,6.0572
-3.2866,2.1784,0.7256,0.226,6.0607
-3.2721,2.1912,0.7212,0.2357,6.0638
-3.2577,2.2038,0.7167,0.2459,6.0667
-3.2434,2.2161,0.712,0.2568,6.0696
-3.2293,2.2281,0.7072,0.2682,6.0728
-3.2153,2.24,0.7023,0.2803,6.0768
-3.2015,2.2515,0.6972,0.2932,6.082
-3.1879,2.2629,0.6919,0.3068,6.0886
-3.1743,2.2739,0.6865,0.3212,6.0969
-3.1609,2.2848,0.6809,0.3365,6.1069
-3.1477,2.2954,0.6752,0.3528,6.1187
-3.1346,2.3057,0.6693,0.3701,6.1323
-3.1217,2.3158,0.6631,0.3885,6.1477
-3.1089,2.3257,0.6568,0.4081,6.1649
-3.0963,2.3353,0.6503,0.3827,6.1841
-3.0838,2.3447,0.6435,0.2772,6.2018
-3.0708,2.3544,0.6399,0.2047,6.2093
-3.0573,2.3643,0.6365,0.185,6.2075
-3.0433,2.3746,0.6334,0.1677,6.2044
-3.0289,2.3851,0.6304,0.1525,6.2005
-3.0139,2.396,0.6276,0.139,6.1961
-2.9985,2.4071,0.625,0.1271,6.1912
-2.9826,2.4185,0.6226,0.1166,6.1859
-2.9662,2.4302,0.6202,0.1071,6.1802
-2.9493,2.4422,0.6181,0.0987,6.1739
-2.9319,2.4546,0.616,0.0911,6.1671
-2.914,2.4671,0.614,0.0843,6.1597
-2.8957,2.48,0.6122,0.0781,6.1516
-2.8768,2.4932,0.6104,0.0725,6.1428
-2.8575,2.5067,0.6087,0.0675,6.1333
-2.8377,2.5205,0.6071,0.0629,6.123
-2.8173,2.5345,0.6055,0.0587,6.1121
-2.7965,2.5489,0.6041,0.0548,6.1003
-2.7753,2.5635,0.6027,0.0513,6.0878
-2.7535,2.5785,0.6013,0.0481,6.0746
-2.7312,2.5937,0.6001,0.0452,6.0607
-2.7085,2.6092,0.5988,0.0425,6.0461
-2.6852,2.6251,0.5976,0.04,6.0307
-2.6615,2.6412,0.5965,0.0377,6.0147
-2.6373,2.6576,0.5954,0.0355,5.9981
-2.6126,2.6743,0.5944,0.0336,5.9808
-2.5874,2.6913,0.5934,0.0317,5.9628
-2.5617,2.7086,0.5924,0.03,5.9407
-2.5355,2.7261,0.5914,0.0284,5.9126
-2.5088,2.744,0.5905,0.027,5.8827
-2.4817,2.7622,0.5897,0.0256,5.8532
-2.4541,2.7806,0.5888,0.0393,5.8239
-2.4259,2.7994,0.588,0.0689,5.8003
-2.398,2.8179,0.5852,0.0863,5.787
-2.3703,2.8361,0.5823,0.0887,5.7795
-2.3427,2.8542,0.5794,0.0911,5.7733
-2.3154,2.8719,0.5764,0.0937,5.7683
-2.2882,2.8895,0.5733,0.0963,5.7645
-2.2613,2.9067,0.5702,0.099,5.7619
-2.2345,2.9238,0.5671,0.1018,5.7604
-2.208,2.9406,0.5639,0.1047,5.7601
-2.1816,2.9571,0.5606,0.1077,5.7609
-2.1554,2.9734,0.5573,0.1109,5.7628
-2.1295,2.9895,0.5539,0.1141,5.7658
-2.1037,3.0053,0.5504,0.1175,5.7699
-2.0781,3.0209,0.5468,0.121,5.7752
-2.0527,3.0362,0.5432,0.1246,5.7817
-2.0275,3.0513,0.5396,0.1284,5.7892
-2.0025,3.0662,0.5358,0.1324,5.798
-1.9777,3.0808,0.532,0.1365,5.8079
-1.9531,3.0951,0.5281,0.1407,5.8191
-1.9287,3.1092,0.5241,0.1451,5.8315
-1.9045,3.1231,0.52,0.1497,5.8452
-1.8804,3.1367,0.5159,0.1545,5.8601
-1.8566,3.1501,0.5116,0.1595,5.8764
-1.833,3.1632,0.5073,0.1647,5.894
-1.8095,3.1761,0.5028,0.1702,5.913
-1.7863,3.1888,0.4983,0.1758,5.9334
-1.7632,3.2012,0.4937,0.1817,5.9552
-1.7404,3.2133,0.489,0.1879,5.9785
-1.7177,3.2253,0.4841,0.1943,6.0032
-1.6953,3.2369,0.4792,0.201,6.0292
-1.673,3.2483,0.4741,0.208,6.0567
-1.6509,3.2595,0.4689,0.1698,6.0856
-1.6291,3.2705,0.4636,0.0846,6.1073
-1.6077,3.2811,0.4627,0.0409,6.1082
-1.5869,3.2915,0.4618,0.0443,6.095
-1.5667,3.3015,0.4608,0.048,6.0827
-1.5469,3.3113,0.4597,0.0522,6.0714
-1.5277,3.3208,0.4585,0.0569,6.061
-1.5091,3.3299,0.4573,0.0621,6.0518
-1.491,3.3388,0.4561,0.0681,6.0439
-1.4734,3.3474,0.4547,0.0747,6.0375
-1.4564,3.3557,0.4533,0.0823,6.0326
-1.4399,3.3637,0.4517,0.091,6.0294
-1.4239,3.3714,0.4501,0.1009,6.0281
-1.4085,3.3789,0.4483,0.1123,6.029
-1.3936,3.386,0.4465,0.1255,6.0321
-1.3792,3.3928,0.4444,0.1408,6.0377
-1.3654,3.3994,0.4422,0.1588,6.046
-1.3521,3.4056,0.4398,0.1799,6.0572
-1.3394,3.4116,0.4373,0.2049,6.0714
-1.3272,3.4172,0.4344,0.2348,6.0888
-1.3155,3.4226,0.4313,0.2707,6.1094
-1.3044,3.4277,0.4279,0.3144,6.1331
-1.2938,3.4325,0.4242,0.3681,6.1598
-1.2837,3.437,0.42,0.4346,6.1893
-1.2742,3.4412,0.4154,0.5181,6.2211
-1.2652,3.4451,0.4101,0.6244,6.2549
-1.2567,3.4487,0.4042,0.7619,6.2903
-1.2488,3.452,0.3974,0.9427,6.3272
-1.2415,3.455,0.3896,1.1853,6.3666
-1.2346,3.4578,0.3805,1.5184,6.4153
-1.2283,3.4602,0.3698,1.9882,6.4934
-1.2226,3.4624,0.3569,2.6723,6.5724
-1.2173,3.4642,0.3412,4.2714,6.6522
-1.2127,3.4658,0.3218,4.6227,6.7329
-1.207,3.4675,0.2954,3.0009,6.8143
-1.2005,3.4693,0.2763,1.9877,6.8966
-1.193,3.4713,0.2618,1.383,6.9797
-1.1846,3.4735,0.2504,1.0003,7.0633
-1.1753,3.4758,0.2413,0.7466,7.1462
-1.165,3.4782,0.2337,0.5718,7.2267
-1.1539,3.4808,0.2274,0.4476,7.3029
-1.1418,3.4836,0.2221,0.3568,7.3731
-1.1287,3.4864,0.2175,0.289,7.4367
-1.1148,3.4895,0.2135,0.2374,7.4932
-1.0999,3.4926,0.21,0.1973,7.543
-1.084,3.496,0.2069,0.1658,7.5864
-1.0673,3.4994,0.2041,0.1406,7.6241
-1.0496,3.503,0.2016,0.1203,7.6566
-1.031,3.5068,0.1994,0.1037,7.6846
-1.0115,3.5107,0.1974,0.09,7.7084
-0.991,3.5148,0.1956,0.0787,7.7288
-0.9696,3.519,0.1939,0.0691,7.7461
-0.9473,3.5233,0.1923,0.0611,7.7606
-0.9241,3.5278,0.1909,0.0542,7.7728
-0.8999,3.5324,0.1896,0.0484,7.7829
-0.8748,3.5372,0.1884,0.0433,7.7911
-0.8488,3.5421,0.1873,0.0389,7.7977
-0.8218,3.5472,0.1862,0.0351,7.8029
-0.794,3.5525,0.1852,0.0318,7.8068
-0.7651,3.5578,0.1843,0.0289,7.8095
-0.7354,3.5633,0.1835,0.0263,7.8113
-0.7047,3.569,0.1827,0.0241,7.8121
-0.6732,3.5748,0.1819,0.022,7.812
-0.6406,3.5808,0.1812,0.0202,7.8113
-0.6072,3.5869,0.1805,0.0462,7.8098
-0.5728,3.5931,0.1799,0.0914,7.8176
-0.5368,3.5995,0.1757,0.1019,7.8395
-0.4991,3.6061,0.1719,0.0894,7.8644
-0.4597,3.6128,0.1684,0.0789,7.8862
-0.4187,3.6196,0.1651,0.07,7.9051
-0.376,3.6266,0.1622,0.0624,7.9215
-0.3317,3.6337,0.1594,0.0558,7.9358
-0.2857,3.641,0.1569,0.0502,7.948
-0.238,3.6484,0.1545,0.0452,7.9585
-0.1887,3.656,0.1523,0.0409,7.9675
-0.1378,3.6637,0.1502,0.0371,7.975
-0.0851,3.6715,0.1483,0.0338,7.9814
-0.0308,3.6796,0.1464,0.0309,7.9866
0.0251,3.6877,0.1447,0.0283,7.9908
0.0828,3.696,0.1431,0.0259,7.9941
0.142,3.7045,0.1416,0.0239,7.9966
0.203,3.713,0.1401,0.022,7.9984
0.2656,3.7218,0.1387,0.0203,7.9995
0.3298,3.7307,0.1374,0.0188,8.0
0.3957,3.7397,0.1362,0.0175,7.9999
0.4633,3.7489,0.135,0.0162,7.9993
0.5326,3.7582,0.1339,0.0151,7.9983
0.6035,3.7677,0.1328,0.0141,7.9967
0.676,3.7773,0.1318,0.0132,7.9948
0.7502,3.7871,0.1308,0.0123,7.9925
0.8261,3.797,0.1299,0.0115,7.9899
0.9037,3.807,0.129,0.0108,7.976
0.9829,3.8172,0.1281,0.0102,7.9486
1.0637,3.8276,0.1273,0.0096,7.9158
1.1462,3.8381,0.1265,0.009,7.8814
1.2304,3.8487,0.1258,0.0085,7.8455
1.3162,3.8595,0.1251,0.008,7.8081
1.4037,3.8705,0.1244,0.0081,7.7693
1.489,3.8811,0.1237,0.0088,7.7293
1.572,3.8913,0.1229,0.0095,7.6884
1.6528,3.9012,0.1221,0.0103,7.6468
1.7313,3.9108,0.1213,0.0113,7.6046
1.8076,3.92,0.1204,0.0123,7.5618
1.8816,3.9289,0.1195,0.0135,7.5186
1.9534,3.9375,0.1185,0.0148,7.4752
2.0229,3.9457,0.1174,0.0163,7.4317
2.0902,3.9535,0.1163,0.0181,7.3882
2.1552,3.961,0.1151,0.0201,7.3448
2.218,3.9682,0.1138,0.0223,7.3018
2.2786,3.9751,0.1124,0.025,7.2591
2.3369,3.9816,0.1109,0.0281,7.217
2.3929,3.9877,0.1093,0.0317,7.1755
2.4467,3.9935,0.1076,0.0359,7.135
2.4983,3.999,0.1057,0.0409,7.0955
2.5476,4.0041,0.1036,0.047,7.0574
2.5947,4.0089,0.1013,0.0542,7.021
2.6395,4.0133,0.0988,0.0631,6.9866
2.6821,4.0174,0.096,0.074,6.9548
2.7224,4.0212,0.093,0.0875,6.9259
2.7605,4.0246,0.0895,0.1045,6.9008
2.7963,4.0277,0.0856,0.1263,6.8802
2.8299,4.0304,0.0812,0.1545,6.8649
2.8613,4.0328,0.0762,0.1919,6.856
2.8904,4.0349,0.0704,0.2422,6.8546
2.9172,4.0366,0.0636,0.3118,6.8618
2.9418,4.0379,0.0555,0.4106,6.8785
2.9642,4.039,0.0458,0.556,6.9049
2.9843,4.0397,0.034,0.7785,6.9402
3.0022,4.04,0.0191,0.848,6.9824
3.0178,4.04,0.0,0.3612,7.0261
3.0329,4.04,0.0,0.0,7.0497
3.0476,4.04,0.0,0.0,6.9958
3.0618,4.04,0.0,0.0,6.9413
3.0754,4.04,0.0,0.0,6.8863
3.0886,4.04,0.0,0.0,6.8307
3.1013,4.04,0.0,0.0,6.7746
3.1135,4.04,0.0,0.0,6.7179
3.1252,4.04,0.0,0.0,6.6606
3.1365,4.04,0.0,0.0,6.6028
3.1472,4.04,0.0,0.0,6.5443
3.1575,4.04,0.0,0.0,6.4853
3.1672,4.04,0.0,0.0,6.4257
3.1765,4.04,0.0,0.0,6.3655
3.1853,4.04,0.0,0.0,6.3046
3.1936,4.04,0.0,0.0,6.2432
3.2014,4.04,0.0,0.0,6.1811
3.2087,4.04,0.0,0.0,6.1184
3.2156,4.04,0.0,0.0,6.0551
3.2219,4.04,0.0,0.0,5.9911
3.2278,4.04,0.0,0.0,5.9265
3.2331,4.04,0.0,0.0,5.8613
3.238,4.04,0.0,0.0,5.7953
3.2424,4.04,0.0,0.0,5.7288
3.2463,4.04,0.0,0.0,5.6615
3.2497,4.04,0.0,0.0,5.5936
3.2527,4.04,0.0,0.0,5.525
3.2551,4.04,0.0,0.0,5.4556
3.2571,4.04,0.0,0.0,5.3856
3.2585,4.04,0.0,0.0,5.3149
3.2595,4.04,0.0,0.0,5.2434
